日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-07-24,涨停池,603580.SH,艾艾精工,46.3,10.0024,12.0538,14,14:55:50,09:48:47,5,10195260.0,6050169200.0,控制权拟变更+轻型输送带+消费电子
2026-07-24,涨停池,000417.SZ,合百集团,6.36,10.0346,10.7041,1,14:54:06,14:54:06,,80392041.0,4954614600.0,间接投资长鑫科技+百货零售+合肥国资
2026-07-24,涨停池,600539.SH,狮头股份,18.51,9.9822,10.6352,1,14:50:16,13:14:31,4,7172625.0,4257300000.0,并购重组上会+机器视觉+半导体先进封装
2026-07-24,涨停池,003001.SZ,中岩大地,20.39,9.9784,31.197,2,14:32:54,10:01:57,39,4179950.0,2331934600.0,拟收购PCB刀具+可控核聚变+核电
2026-07-24,涨停池,000595.SZ,新能股份,6.07,9.9638,10.5812,3,14:28:42,09:25:00,15,12386442.0,6911644100.0,控股股东增持+绿色电力+风光储+宁夏国资
2026-07-24,涨停池,000670.SZ,盈方微,6.34,10.0694,6.7923,1,14:14:21,14:05:57,2,71436584.0,5265053500.0,存储芯片+电子元器件分销+重大资产重组
2026-07-24,涨停池,002189.SZ,中光学,19.1,10.023,3.2281,1,14:13:30,14:13:30,,26371446.0,4988154500.0,兵装重组+汽车光电+AI眼镜+央企
2026-07-24,涨停池,001229.SZ,魅视科技,39.18,9.9944,11.4186,1,14:04:39,13:27:39,1,15291954.0,2889572200.0,AI视觉+边缘计算+光纤KVMS+商业航天
2026-07-24,涨停池,002083.SZ,孚日股份,11.52,10.0287,10.4484,2,14:02:06,09:31:12,11,60679296.0,10905281400.0,电解液添加剂VC涨价+收购硅碳负极+中报预增+山东国资
2026-07-24,涨停池,688237.SH,超卓航科,65.45,20.0037,8.4739,1,13:33:46,13:16:16,2,23020990.0,5869683800.0,控制权变更+军工装备+冷喷涂增材制造
2026-07-24,涨停池,605198.SH,安德利,54.63,10.0081,1.1009,1,13:17:58,13:03:34,1,18634293.0,14779382000.0,浓缩果汁+拟跨界收购+覆铜板
2026-07-24,涨停池,301583.SZ,托伦斯,174.0,20.0,43.8288,4,13:10:57,13:10:57,,81269136.0,5364658900.0,半导体设备+精密零部件+次新股
2026-07-24,涨停池,000668.SZ,荣丰控股,17.67,10.0249,4.5736,2,13:08:18,13:08:18,,41301858.0,2594696200.0,跨境物流+房地产去化+摘帽+股权激励
2026-07-24,涨停池,688622.SH,*ST禾信,101.93,20.0024,1.7906,1,13:03:12,10:25:54,1,8615123.6,7182550600.0,量子计算+拟收购量羲技术+质谱仪+ST板块
2026-07-24,涨停池,603726.SH,朗迪集团,25.0,9.9868,7.5459,1,13:02:42,09:59:51,1,50585000.0,4615357500.0,间接投资长鑫科技+人形机器人+空调风叶龙头+半年报预增
2026-07-24,涨停池,603976.SH,正川股份,25.2,9.9956,4.6631,1,11:14:49,11:14:49,,25468582.0,4199380800.0,可转债赎回+药用玻璃包装+医美包装+股权转让
2026-07-24,涨停池,600984.SH,建设机械,4.0,9.8901,6.9611,2,10:54:03,10:48:42,1,30014760.0,5028175700.0,煤矿智能装备+陕西国资+一带一路
2026-07-24,涨停池,002300.SZ,太阳电缆,7.1,10.0775,11.785,2,10:43:06,10:21:51,2,48785492.0,5128294600.0,海缆+电网设备+特高压+数据中心
2026-07-24,涨停池,603068.SH,博通集成,37.02,10.0149,6.9266,1,10:31:32,10:30:26,2,32836740.0,5619166500.0,AIoT芯片+端侧AI+中报预增
2026-07-24,涨停池,603690.SH,至纯科技,22.62,10.0195,4.9809,1,10:30:37,09:35:49,1,116212060.0,8662651300.0,半导体设备+存储芯片+专精特新
2026-07-24,涨停池,600617.SH,国新能源,3.39,10.0649,2.7419,1,10:20:59,10:20:59,,61042272.0,6019089700.0,天然气+生物质能+山西国资
2026-07-24,涨停池,600698.SH,湖南天雁,6.84,9.9678,8.2278,2,10:16:36,09:43:11,2,41407780.0,5680289900.0,兵装重组+涡轮增压器+电子水泵+国企
2026-07-24,涨停池,002388.SZ,新亚制程,4.36,10.101,10.5636,1,10:04:33,10:02:57,2,29791444.0,2206720000.0,锂电材料+华为产业链+胶粘剂+增持
2026-07-24,涨停池,300480.SZ,光力科技,31.66,20.0152,12.7993,1,10:03:15,10:03:15,,98481913.0,8553326100.0,半导体划片机+先进封装+产能满产
2026-07-24,涨停池,002208.SZ,合肥城建,13.6,10.0324,8.6094,1,09:58:27,09:58:27,,171781700.0,10921782800.0,间接投资长鑫科技+房地产+合肥国资
2026-07-24,涨停池,600178.SH,东安动力,9.5,9.9537,3.7061,1,09:56:37,09:46:25,1,13022600.0,4431523500.0,兵装重组+增程器+小米汽车+央企
2026-07-24,涨停池,000011.SZ,深物业A,8.26,9.9867,4.756,2,09:55:00,09:55:00,,70988249.0,4348688000.0,房地产+物业管理+深圳国资
2026-07-24,涨停池,002265.SZ,建设工业,19.34,10.0114,2.0365,1,09:41:45,09:41:45,,64440957.0,19979001000.0,兵装重组+军工装备+机器人概念+国企
2026-07-24,涨停池,002303.SZ,美盈森,4.57,10.1205,3.9491,1,09:39:54,09:39:54,,84129130.0,4418646400.0,消费电子包装+包装一体化+海外产能释放
2026-07-24,涨停池,603956.SH,威派格,6.31,9.9303,4.4893,2,09:39:17,09:37:20,3,25823170.0,3596108700.0,液冷泵+六张网建设+智慧水务
2026-07-24,涨停池,002199.SZ,东晶电子,11.8,9.972,3.7737,2,09:38:33,09:31:30,1,18443400.0,2724998700.0,摘帽复牌+碳酸锂+石英晶体元器件
2026-07-24,涨停池,601606.SH,长城军工,32.05,9.9863,4.1784,2,09:36:01,09:36:01,,247166460.0,23211520000.0,军工+弹药装备+兵装重组+央企
2026-07-24,涨停池,002012.SZ,凯恩股份,5.73,9.9808,2.2965,1,09:35:45,09:35:45,,21772281.0,2679493900.0,造纸涨价+特种纸+海外业务增长
2026-07-24,涨停池,002879.SZ,长缆科技,18.05,9.9939,14.9093,4,09:34:45,09:25:00,4,72471833.0,2475359300.0,回购+增持+液冷+电缆附件
2026-07-24,涨停池,300414.SZ,中光防雷,11.27,20.0213,4.2352,1,09:34:42,09:34:42,,72790676.0,3533593900.0,AI服务器上游+一体成型电感+防雷+一季报增长
