日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-09-09,涨停池,002155.SZ,湖南黄金,28.45,10.0155,9.4743,1,15:00:00,13:53:54,52,9911183.4,44453094000.0,重大重组+黄金锑钨+业绩增长
2026-09-09,涨停池,605162.SH,新中港,11.23,9.9902,14.6197,1,14:54:17,11:04:32,5,4999596.0,4973164100.0,弗迪供汽+电网储能+热电联产
2026-09-09,涨停池,601890.SH,亚星锚链,10.08,10.0437,14.0583,1,14:53:47,10:15:26,4,20813628.0,9670752000.0,锚链龙头+海上油气+军用锚链
2026-09-09,涨停池,601872.SH,招商轮船,20.99,10.0105,2.3574,1,14:52:23,10:55:20,16,82100601.0,169484560000.0,油运高景气+干散货+中报增长
2026-09-09,涨停池,000798.SZ,中水渔业,12.67,9.9826,25.8228,4,14:50:00,10:24:30,14,12876521.0,4635144800.0,远洋渔业+半年报增长+AI渔业
2026-09-09,涨停池,002377.SZ,国创高新,3.15,10.1399,19.6989,1,14:49:15,10:34:18,6,7152311.3,2748211000.0,业绩增长+改性沥青+控股股东增持
2026-09-09,涨停池,000019.SZ,深粮控股,8.46,10.013,17.0066,1,14:37:36,10:05:33,4,61400142.0,3521127400.0,粮食储备+食用油储备+深圳国资
2026-09-09,涨停池,600869.SH,远东股份,24.93,10.0177,14.088,1,14:27:21,14:27:21,,155198200.0,55328464000.0,液冷散热+光纤互联+算力订单
2026-09-09,涨停池,002162.SZ,悦心健康,4.51,10.0,12.0004,1,14:09:57,09:25:00,10,5309483.2,4141630500.0,康养机器人+养老服务+中报增长
2026-09-09,涨停池,603650.SH,彤程新材,65.22,10.0017,5.45,1,13:58:47,09:41:29,3,68565786.0,40083357000.0,拟H股上市+光刻胶+业绩增长
2026-09-09,涨停池,603186.SH,华正新材,212.06,10.001,14.4141,3,13:58:38,10:03:23,2,101900132.0,33248997000.0,高速覆铜板+AI算力+业绩增长
2026-09-09,涨停池,603900.SH,莱绅通灵,7.45,10.0443,11.3662,1,13:52:13,13:52:13,,23647045.0,2553292600.0,黄金珠宝+艺术珠宝+黄金租赁
2026-09-09,涨停池,601579.SH,会稽山,25.3,10.0,6.928,4,13:38:07,09:51:10,4,41153638.0,12130424200.0,高端黄酒+云集系列+爽酒
2026-09-09,涨停池,000565.SZ,渝三峡A,7.19,9.9388,8.8997,1,13:24:03,10:42:51,1,12534327.0,3117528100.0,辐射制冷+工业涂料+国资控股
2026-09-09,涨停池,002077.SZ,大港股份,13.74,10.008,14.3194,1,13:23:06,09:32:06,11,53601100.0,7973988600.0,集成电路测试+产能满产+镇江国资
2026-09-09,涨停池,600540.SH,新赛股份,7.21,10.0763,32.0754,10,13:18:18,10:06:21,1,52509514.0,4191727900.0,棉花全产业链+业绩增长+棉蛋白
2026-09-09,涨停池,002068.SZ,黑猫股份,10.01,10.0,16.9363,2,13:10:42,13:10:42,,57002586.0,7357408300.0,超级电容+导电炭黑+炭黑龙头
2026-09-09,涨停池,000978.SZ,桂林旅游,8.81,9.9875,26.0434,3,13:06:24,13:06:24,,35255418.0,4124151000.0,AI文旅+景区旅游+票务整合
2026-09-09,涨停池,603328.SH,依顿电子,12.1,10.0,4.3091,1,13:05:51,13:05:51,,45897405.0,12081155600.0,高端PCB+AI算力+国资定增
2026-09-09,涨停池,600192.SH,长城电工,7.89,10.0418,6.9878,1,11:30:00,10:32:39,1,16223450.0,3485391700.0,输变电设备+核电+资产剥离
2026-09-09,涨停池,002046.SZ,国机精工,59.44,9.9926,4.0509,1,11:02:30,10:08:09,2,52502758.0,31506520000.0,金刚石散热+半导体耗材+商业航天
2026-09-09,涨停池,600121.SH,郑州煤电,5.7,10.0386,17.6402,1,10:55:46,10:55:46,,49156116.0,6944948600.0,煤炭涨价+智算中心+国企
2026-09-09,涨停池,000993.SZ,闽东电力,11.47,9.9712,6.355,1,10:54:39,10:54:39,,23289021.0,5252703200.0,清洁能源+海上风电+福建国资
2026-09-09,涨停池,600792.SH,云煤能源,4.92,10.0671,10.3906,2,10:50:26,10:50:26,,62596668.0,5460824100.0,焦炭主业+焦炭增产+钢企直供
2026-09-09,涨停池,600698.SH,湖南天雁,8.38,9.9738,12.1685,4,10:46:06,10:46:06,,74706904.0,6959185600.0,央企背景+涡轮增压器+电子水泵
2026-09-09,涨停池,600403.SH,大有能源,7.48,10.0,6.2535,1,10:45:20,09:57:05,1,96365603.0,17883277000.0,煤炭+产销增长+吸收合并
2026-09-09,涨停池,002040.SZ,南京港,9.98,10.0331,7.2763,1,10:26:54,10:11:51,2,37816386.0,4851032900.0,港口航运+原油中转+集装箱
2026-09-09,涨停池,605198.SH,安德利,77.0,10.0,1.4607,1,10:14:53,09:35:02,1,68591600.0,20831272000.0,并购重组+覆铜板材料+浓缩果汁
2026-09-09,涨停池,000909.SZ,*ST数源,5.01,10.1099,1.996,1,10:12:27,10:12:27,,13181310.0,2192930000.0,充电桩+智慧交通+杭州国资
2026-09-09,涨停池,000912.SZ,泸天化,5.2,9.9366,9.4343,2,10:11:39,09:25:00,4,9328477.6,8153600000.0,尿素+化肥+精细化工
2026-09-09,涨停池,600778.SH,友好集团,6.64,9.9338,14.1263,1,10:05:08,10:05:08,,4695808.0,2066466800.0,零售+业绩增长+便利店扩张
2026-09-09,涨停池,603308.SH,应流股份,46.3,10.0024,4.3341,1,10:02:59,10:01:45,2,75355797.0,33726491000.0,燃气轮机+航空发动机+核能材料
2026-09-09,涨停池,002498.SZ,汉缆股份,7.08,9.9379,4.4478,1,10:00:18,09:59:33,1,70674911.0,23553716000.0,高压电缆+国网中标+南网中标
2026-09-09,涨停池,600255.SH,鑫科材料,3.89,9.887,8.6623,1,09:59:52,09:46:55,1,67248375.0,7025911700.0,高速铜连接+高端铜合金+业绩增长
2026-09-09,涨停池,000759.SZ,中百集团,8.47,10.0,28.3749,3,09:59:18,09:33:30,1,167944920.0,5553830000.0,商业零售+硬折扣+本地生活
2026-09-09,涨停池,603162.SH,海通发展,15.43,9.9786,15.7488,5,09:58:18,09:58:18,,128560692.0,6518190200.0,干散货航运+定增募资+业绩增长
2026-09-09,涨停池,605077.SH,华康股份,13.78,9.9761,11.3517,2,09:53:08,09:34:02,4,53113205.0,4126141000.0,糖醇+玉米加工+食品配料
2026-09-09,涨停池,002349.SZ,精华制药,9.26,9.9762,14.9712,2,09:50:27,09:50:27,,78077440.0,7539315200.0,创新药+中药+原料药
2026-09-09,涨停池,600865.SH,百大集团,15.11,9.9709,18.7891,5,09:47:20,09:32:21,2,59781144.0,5684991200.0,商业零售+恒隆租约+物业租赁
2026-09-09,涨停池,600359.SH,新农开发,8.76,10.0503,10.2345,1,09:37:12,09:33:21,4,59850195.0,3342052300.0,棉花种业+粮食加工+甘草深加工
2026-09-09,涨停池,000972.SZ,中基健康,4.37,10.0756,6.0531,1,09:36:36,09:34:15,1,61202287.0,3370509200.0,番茄制品+农业种植+国企改革
2026-09-09,涨停池,603421.SH,鼎信通讯,6.63,9.9502,4.1369,1,09:35:57,09:30:33,1,88940787.0,4324023100.0,智能电网+液流储能+工业消防
2026-09-09,涨停池,000930.SZ,中粮科技,6.41,9.9485,4.7554,2,09:32:12,09:32:12,,137798530.0,11898902000.0,功能糖+淀粉糖+燃料乙醇
2026-09-09,涨停池,000980.SZ,众泰汽车,2.02,9.7826,3.4421,2,09:30:51,09:30:33,1,115358279.0,10185821400.0,自研车型+新能源整车+海外布局
2026-09-09,涨停池,603042.SH,华脉科技,18.67,10.0177,2.1886,3,09:25:02,09:25:02,,154024510.0,3897676000.0,股权转让+光通信+6G布局
2026-09-09,涨停池,002790.SZ,瑞尔特,7.69,10.0143,8.5219,2,09:25:00,09:25:00,,152075460.0,2004763800.0,智能卫浴+适老卫浴+冲水组件
2026-09-09,涨停池,002470.SZ,金正大,2.78,9.8814,3.2422,3,09:25:00,09:25:00,,175404670.0,9134373000.0,复合肥+磷化工+缓控释肥
2026-09-09,涨停池,002295.SZ,精艺股份,11.58,9.9715,2.9121,2,09:25:00,09:25:00,,104291078.0,2899943800.0,铜加工+铜板合同+国资控股
2026-09-09,涨停池,000523.SZ,红棉股份,4.36,10.101,1.3847,2,09:25:00,09:25:00,,345851860.0,7825406700.0,食糖+代糖饮料+半年报增长
2026-09-09,炸板池,300913.SZ,兆龙互连,41.08,14.7166,14.755,1,09:56:57,09:45:39,2,0.0,11742895500.0,未知
2026-09-09,炸板池,002913.SZ,奥士康,71.2,9.9274,7.3228,1,14:31:39,10:36:03,16,0.0,21747251000.0,未知
2026-09-09,炸板池,000020.SZ,深华发A,14.9,8.7591,6.5585,1,14:56:57,09:31:00,1,0.0,2699364300.0,未知
2026-09-09,炸板池,000988.SZ,华工科技,108.79,8.2165,10.0729,1,13:25:12,09:30:03,4,0.0,109332390000.0,未知
2026-09-09,炸板池,600108.SH,亚盛集团,5.71,8.1439,40.5503,1,09:53:46,09:31:46,3,0.0,11116885300.0,未知
2026-09-09,炸板池,601126.SH,四方股份,43.14,7.581,6.4576,1,10:02:50,10:01:59,3,0.0,35594184000.0,未知
2026-09-09,炸板池,603663.SH,三祥新材,41.93,7.2104,7.2184,1,11:29:22,09:38:40,5,0.0,24871489000.0,未知
2026-09-09,炸板池,603115.SH,海星股份,83.51,6.9955,7.0587,1,10:49:03,10:18:48,1,0.0,20425093000.0,未知
2026-09-09,炸板池,000923.SZ,河钢资源,18.55,6.9781,9.3426,1,10:21:21,10:08:42,2,0.0,11647570100.0,未知
2026-09-09,炸板池,603285.SH,键邦股份,33.54,6.9174,19.1214,1,11:27:28,10:00:34,3,0.0,2089434000.0,未知
2026-09-09,炸板池,600234.SH,科新发展,23.02,6.8709,3.8265,1,10:59:16,09:38:10,5,0.0,6043232800.0,未知
2026-09-09,炸板池,600059.SH,古越龙山,9.4,6.8182,9.7484,1,13:11:16,09:49:43,2,0.0,8568498700.0,未知
2026-09-09,炸板池,000586.SZ,汇源通信,14.73,6.6618,12.4747,1,09:53:00,09:36:57,1,0.0,2816228700.0,未知
2026-09-09,炸板池,601869.SH,长飞光纤,442.03,6.0405,4.883,1,09:49:21,09:39:49,1,0.0,179613720000.0,未知
2026-09-09,炸板池,603938.SH,三孚股份,47.11,6.032,14.5474,1,11:00:12,09:37:57,2,0.0,18025440000.0,未知
2026-09-09,炸板池,002953.SZ,日丰股份,11.46,6.013,17.3421,1,09:49:57,09:39:48,1,0.0,3223569300.0,未知
2026-09-09,炸板池,600691.SH,潞化科技,3.56,5.9524,11.6531,1,09:32:05,09:31:53,1,0.0,8457086000.0,未知
2026-09-09,炸板池,605277.SH,新亚电子,17.36,5.9182,9.7252,1,10:57:55,09:44:22,3,0.0,6704364500.0,未知
2026-09-09,炸板池,002121.SZ,科陆电子,5.26,5.835,6.6551,1,09:51:33,09:48:09,1,0.0,7423208400.0,未知
2026-09-09,炸板池,600776.SH,东方通信,14.03,5.2513,7.5206,1,09:58:25,09:37:43,1,0.0,13412680900.0,未知
2026-09-09,炸板池,603214.SH,爱婴室,14.71,4.9964,15.2806,1,09:38:01,09:25:01,2,0.0,2037923900.0,未知
2026-09-09,炸板池,603066.SH,音飞储存,9.75,4.9516,7.1437,1,10:22:05,10:21:35,1,0.0,2868255700.0,未知
2026-09-09,炸板池,001316.SZ,润贝航科,31.01,4.8698,7.1744,1,13:18:54,13:18:42,2,0.0,4662911700.0,未知
2026-09-09,炸板池,002886.SZ,沃特股份,26.01,4.04,29.9364,1,09:52:24,09:42:51,1,0.0,5438123000.0,未知
2026-09-09,炸板池,002910.SZ,庄园牧场,10.97,1.5741,16.1224,1,09:33:12,09:33:12,1,0.0,1876415500.0,未知
2026-09-09,炸板池,603330.SH,天洋新材,10.3,1.0795,26.7795,1,13:15:49,09:33:31,1,0.0,4456538600.0,未知
2026-09-09,炸板池,002172.SZ,澳洋健康,4.88,-4.1257,36.6723,1,09:40:18,09:30:00,1,0.0,3733886800.0,未知
2026-09-09,跌停池,001366.SZ,播恩集团,14.74,-10.0122,16.6154,1,,,,0.0,2368423200.0,未知
2026-09-09,跌停池,603123.SH,翠微股份,11.05,-10.0163,13.2174,1,,,,0.0,7207649200.0,未知
2026-09-09,跌停池,601999.SH,出版传媒,7.22,-9.9751,8.7449,1,,,,0.0,3977604100.0,未知
2026-09-09,跌停池,002084.SZ,海鸥住工,6.12,-10.0,20.0677,1,,,,0.0,3945162800.0,未知
