日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-05-27,涨停池,002726.SZ,ST龙大,1.65,5.0955,6.0674,1,14:56:48,09:35:45,4,1069530.0,1779316400.0,ST板块+预制菜+可转债危机
2026-05-27,涨停池,600381.SH,*ST春天,5.43,5.029,2.224,3,14:52:37,09:31:52,13,2370195.0,3187739800.0,申请摘帽+酒水高增+开拓新业务
2026-05-27,涨停池,002528.SZ,*ST英飞,4.58,5.0459,2.0061,1,14:51:36,14:39:39,2,3146002.0,4809991800.0,庭外重组+智慧城市+深圳国资
2026-05-27,涨停池,600340.SH,*ST华幸,1.22,5.1724,3.7236,1,14:35:40,14:01:34,3,3162911.0,4749893200.0,增持+债务重组+产业新城
2026-05-27,涨停池,002199.SZ,*ST东晶,15.48,5.0204,5.1075,4,14:33:54,09:49:36,4,4552652.5,3574828800.0,碳酸锂+石英晶体+申请撤销退市风险警
2026-05-27,涨停池,605167.SH,利柏特,17.47,10.0126,2.3576,1,14:30:44,09:36:26,1,18726093.0,7845764800.0,可转债赎回+核电+工业模块
2026-05-27,涨停池,603989.SH,艾华集团,34.93,10.0157,10.0143,8,14:26:02,13:04:29,22,28391279.0,13929381000.0,MLPC+铝电解电容+AI服务器+新能源
2026-05-27,涨停池,603021.SH,*ST华鹏,7.28,5.0505,2.5191,4,14:24:30,14:24:30,,3982014.4,2329221900.0,ST博弈+日用玻璃+委托贷款
2026-05-27,涨停池,002881.SZ,美格智能,49.79,10.0088,18.3532,1,14:18:48,10:36:30,2,38646998.0,9058113500.0,高算力模组+端侧AI+人形机器人+存储芯片
2026-05-27,涨停池,603968.SH,醋化股份,12.85,10.0171,11.7966,1,14:09:49,09:30:46,1,40740925.0,2627568000.0,安赛蜜涨价+精细化工+境外营收高
2026-05-27,涨停池,603115.SH,海星股份,113.08,10.0,5.4079,8,14:05:52,09:41:58,17,21564356.0,27352966000.0,AI服务器电极箔+全球市占率第一+业绩高增
2026-05-27,涨停池,000509.SZ,华塑控股,5.21,9.9156,22.7308,3,14:00:18,09:33:09,2,98864387.0,5590980200.0,PCB钻针澄清+显示终端+CCER+拟定增
2026-05-27,涨停池,601126.SH,四方股份,82.81,10.0027,5.2918,1,13:55:55,10:06:43,26,31815602.0,68325322000.0,电网设备+SST+算力+拟发行H股
2026-05-27,涨停池,603032.SH,德新科技,25.17,10.0087,12.7427,1,13:53:09,13:13:21,9,17590633.0,5834729200.0,锂电裁切模具+机器人+业绩扭亏
2026-05-27,涨停池,002082.SZ,ST万邦,15.38,4.9829,4.2522,2,13:49:42,13:49:42,,14909372.0,8733497200.0,股份协议转让+创新药+一季度增长
2026-05-27,涨停池,000759.SZ,中百集团,6.07,9.9638,20.6364,2,13:46:30,11:25:45,1,18424957.0,3980135600.0,百货零售+新零售+国企改革
2026-05-27,涨停池,600353.SH,旭光电子,24.76,9.9956,9.4447,1,13:41:32,11:08:14,4,101951355.0,20521364000.0,氮化铝+韩国客户+真空灭弧室+可控核聚变
2026-05-27,涨停池,002579.SZ,中京电子,16.54,9.9734,17.5661,2,13:39:48,09:25:00,5,159986840.0,9649632700.0,PCB+高阶HDI+定增扩产
2026-05-27,涨停池,600779.SH,水井坊,33.94,10.0162,3.0379,1,13:33:06,13:11:03,2,40997076.0,16545859000.0,白酒+新零售渠道+外资控股
2026-05-27,涨停池,002856.SZ,*ST美芝,21.01,4.9975,7.1053,3,13:24:15,09:57:45,2,7081210.4,2603232300.0,佛山国资+建筑装饰+亏损收窄
2026-05-27,涨停池,000601.SZ,韶能股份,8.04,9.9863,18.6768,1,13:23:45,10:03:09,1,61722469.0,8438932900.0,算电协同+储能+定增延长
2026-05-27,涨停池,603633.SH,徕木股份,8.79,10.0125,12.1461,1,13:22:47,10:20:26,1,19008076.0,3751667100.0,汽车连接器+机器人概念+特斯拉产业链
2026-05-27,涨停池,603578.SH,三星新材,16.94,10.0,6.147,1,13:22:16,13:22:16,,21108290.0,3055248100.0,光伏玻璃+低温储藏设备
2026-05-27,涨停池,603335.SH,迪生力,7.32,10.0752,5.5913,1,13:19:39,13:19:39,,56227863.0,3134018500.0,汽车铝合金轮毂+锂电池回收+股份协议转让
2026-05-27,涨停池,002771.SZ,真视通,16.49,10.0067,20.0966,2,13:19:21,09:33:54,2,35862452.0,2877746700.0,液冷算力+高压快充+多媒体视讯
2026-05-27,涨停池,605300.SH,佳禾食品,10.9,9.9899,2.2446,1,13:11:32,13:08:56,2,13683969.0,4952944700.0,植物奶+粉末油脂+一季报增长
2026-05-27,涨停池,002012.SZ,凯恩股份,9.65,10.0342,16.2996,3,13:07:42,13:07:12,1,20825665.0,4512585800.0,电解电容器纸+特种纸+储能
2026-05-27,涨停池,000539.SZ,粤电力A,7.34,10.045,6.8808,1,13:05:15,13:05:15,,106222278.0,18756540000.0,电力+业绩减亏+广东国资
2026-05-27,涨停池,600396.SH,华电辽能,18.57,10.0118,16.3872,3,13:02:56,13:02:56,,224648250.0,27348166000.0,电力+绿氢+央企
2026-05-27,涨停池,600863.SH,华能蒙电,6.71,10.0,6.1334,3,13:02:27,13:02:27,,116629107.0,43795417000.0,新能源装机+煤电联营+央企
2026-05-27,涨停池,603533.SH,掌阅科技,25.85,10.0,5.4277,1,13:01:42,09:25:03,3,47098442.0,11345483200.0,AI短剧+字节概念+海外扩张
2026-05-27,涨停池,603538.SH,美诺华,46.46,9.9905,13.2855,1,13:01:28,13:01:28,,100381476.0,11083105800.0,GLP-1+减肥药+特色原料药+业绩增长
2026-05-27,涨停池,002129.SZ,TCL中环,9.93,9.9668,5.5797,1,11:29:30,09:33:33,4,130335252.0,40115013000.0,光伏+太空光伏+组件放量
2026-05-27,涨停池,001257.SZ,盛龙股份,28.41,9.9884,29.1562,2,11:28:36,09:38:39,1,92685579.0,3890692300.0,钼+算力上游+航天上游+洛阳国资
2026-05-27,涨停池,603272.SH,*ST联翔,38.18,5.0055,1.3989,3,11:24:46,09:25:01,1,16180684.0,3956478900.0,ST板块博弈+流通盘小+墙布
2026-05-27,涨停池,002251.SZ,步步高,4.57,10.1205,13.2506,2,11:18:42,11:18:42,,93316279.0,9836797600.0,零售+胖东来调改+摘帽
2026-05-27,涨停池,002706.SZ,良信股份,14.82,10.0223,9.2392,1,11:09:45,09:59:45,1,71029296.0,13551129000.0,低压电器+数据中心+零碳工厂
2026-05-27,涨停池,605289.SH,罗曼股份,119.15,9.9982,4.2997,1,11:09:11,11:09:11,,68840104.0,18071778000.0,AI算力+储能+一季报增长
2026-05-27,涨停池,002971.SZ,和远气体,35.09,10.0,8.1124,1,10:32:57,10:32:57,,63856782.0,5488123400.0,电子特气+硅基新材料
2026-05-27,涨停池,600758.SH,辽宁能源,4.64,9.9526,10.8639,1,10:23:33,10:23:33,,55378270.0,6128249300.0,电力+煤炭+国企
2026-05-27,涨停池,605066.SH,天正电气,8.01,10.0275,8.5017,1,10:23:09,10:11:09,1,23696784.0,4024489300.0,数据中心电源设备+逆变器储能+AI大模型+分红
2026-05-27,涨停池,001299.SZ,美能能源,13.07,10.0168,6.2564,1,10:21:21,10:21:21,,46124553.0,3697179900.0,储能并购+燃气运营+年报增长
2026-05-27,涨停池,002323.SZ,*ST雅博,1.33,4.7244,10.9069,3,10:21:18,09:25:00,6,22897005.0,2820253000.0,股权划转+BIPV+枣庄国资
2026-05-27,涨停池,603663.SH,三祥新材,64.13,10.0,4.9999,6,10:16:29,10:16:29,,86427167.0,27115431000.0,半导体产业链+锆铪分离+核级锆
2026-05-27,涨停池,001360.SZ,南矿集团,23.22,9.9953,6.3207,1,10:15:09,10:15:09,,108807991.0,2913746700.0,黄金矿山+破碎筛分设备+矿山装备
2026-05-27,涨停池,605055.SH,迎丰股份,14.82,10.0223,4.4753,1,10:13:13,09:53:19,4,25780872.0,6520800000.0,机器人+印染+智慧工厂
2026-05-27,涨停池,300291.SZ,百纳千成,6.71,20.0358,8.1656,1,10:09:12,09:49:27,1,44616649.0,6239393400.0,短剧游戏+AI应用+一季报扭亏
2026-05-27,涨停池,002024.SZ,ST易购,1.22,5.1724,0.5809,1,09:53:57,09:31:33,6,7334453.3,11289014500.0,高管增持+家电大店+AI零售
2026-05-27,涨停池,600744.SH,华银电力,8.6,9.9744,8.3249,1,09:51:58,09:43:58,1,112904636.0,17467669000.0,火电盈利+新能源装机+央企
2026-05-27,涨停池,000892.SZ,欢瑞世纪,4.5,10.0244,8.7447,1,09:49:39,09:49:39,,80190900.0,3198764000.0,短剧游戏+互动影游+AIGC
2026-05-27,涨停池,600162.SH,香江控股,2.31,10.0,4.7888,3,09:48:08,09:30:41,1,65597451.0,7550092100.0,广州地产项目+家居商贸+养老服务+低价股
2026-05-27,涨停池,603895.SH,天永智能,40.18,9.9918,2.0248,1,09:45:27,09:45:27,,29306488.0,4342654400.0,人形机器人+固态电池+锂电池装备
2026-05-27,涨停池,000608.SZ,阳光股份,4.18,10.0,3.729,1,09:41:45,09:41:45,,26673357.0,3115887200.0,商业地产+承诺不减持+撤销风险警示
2026-05-27,涨停池,603011.SH,合锻智能,20.59,9.9893,5.3698,1,09:39:28,09:36:52,1,87663963.0,10179993300.0,光模块结构件+可控核聚变+高端成形机床
2026-05-27,涨停池,002927.SZ,泰永长征,23.6,10.0233,10.0002,3,09:38:06,09:33:45,1,22117920.0,5208771600.0,固态断路器+HVDC+数据中心+海外拓展
2026-05-27,涨停池,600745.SH,*ST闻泰,18.75,4.9832,2.481,5,09:37:39,09:37:39,,148891840.0,23337566000.0,提起诉讼+功率半导体
2026-05-27,涨停池,600726.SH,华电能源,8.37,9.9869,1.7176,3,09:35:54,09:35:54,,191259520.0,62568564000.0,煤炭产销+热电联产+扭亏为盈+央企
2026-05-27,涨停池,002072.SZ,凯瑞德,8.53,10.0645,6.4089,1,09:35:21,09:35:21,,20542799.0,3135046300.0,煤炭贸易+司法拍卖+并购重组预期
2026-05-27,涨停池,000056.SZ,*ST皇庭,1.46,5.036,4.841,3,09:33:03,09:25:00,1,11500858.0,1319450480.0,退市博弈+债务化解+功率半导体
2026-05-27,涨停池,600265.SH,*ST景谷,22.18,5.0189,0.0324,2,09:25:04,09:25:04,,37286798.0,2878964000.0,股份转让+林业+算力租赁
2026-05-27,涨停池,002484.SZ,江海股份,67.6,10.0081,1.7071,1,09:25:00,09:25:00,,605613600.0,55463925000.0,超级电容+AI服务器+浙江国资+分红
2026-05-27,炸板池,600702.SH,舍得酒业,44.13,9.5853,6.8461,1,14:11:42,13:42:48,11,0.0,14678471000.0,未知
2026-05-27,炸板池,603773.SH,沃格光电,99.99,9.2309,18.1274,1,10:00:33,09:31:12,13,0.0,22463617000.0,未知
2026-05-27,炸板池,600207.SH,安彩高科,7.7,8.4507,13.2639,1,14:55:17,13:24:08,31,0.0,8387706700.0,未知
2026-05-27,炸板池,605186.SH,健麾信息,27.23,8.2704,14.3887,1,14:28:55,11:16:55,2,0.0,3703280000.0,未知
