日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-08-28,涨停池,002528.SZ,*ST英飞,6.71,10.0,3.7014,1,13:30:36,11:07:03,2,18031448.0,7046973400.0,未知
2026-08-28,涨停池,002427.SZ,尤夫股份,5.19,9.9576,5.883,1,13:28:36,13:21:06,1,209022770.0,5109648300.0,涤纶工业丝+产业链一体化+陕西国资
2026-08-28,涨停池,600815.SH,厦工股份,4.46,10.1235,9.7476,1,13:20:15,13:20:15,,178723970.0,7912461400.0,工程机械+智能矿卡+海外拓展
2026-08-28,涨停池,003030.SZ,祖名股份,24.11,9.9909,7.3827,1,13:20:00,13:20:00,,102214345.0,1966855000.0,豆制品+渠道拓展+营收增长
2026-08-28,涨停池,600722.SH,金牛化工,15.27,10.0144,19.7476,1,13:13:41,13:13:41,,353544620.0,10388481500.0,甲醇提价+风电项目+河北国资+中报增长
2026-08-28,涨停池,000567.SZ,海德股份,7.01,10.0471,4.1508,1,13:10:12,13:10:12,,179327300.0,13660840000.0,业绩暴增+困境资管+海南自贸港
2026-08-28,涨停池,000626.SZ,远大控股,9.41,10.0585,4.7645,1,13:09:42,13:09:42,,145701620.0,4745583200.0,大宗商品贸易+生物农药+中药材种业+中报增长
2026-08-28,涨停池,002631.SZ,德尔未来,10.1,10.0218,11.9322,1,13:08:18,09:30:00,9,31892386.0,8016267500.0,半年报减亏+石墨烯+大家居
2026-08-28,涨停池,605566.SH,福莱蒽特,28.51,9.9923,3.4218,1,13:08:04,13:08:04,,97857724.0,3801523400.0,分散染料+拟采购服务器+机器人皮肤+高端产品
2026-08-28,涨停池,000716.SZ,黑芝麻,5.67,10.0971,9.6087,1,13:04:03,10:48:54,1,100189155.0,4171555900.0,黑色食养+国资赋能+半年报预增
2026-08-28,涨停池,603396.SH,金辰股份,31.9,10.0,11.0397,3,13:00:17,13:00:17,,140210070.0,4419026500.0,拟投资+半导体装备+钙钛矿设备+光伏设备
2026-08-28,涨停池,603007.SH,顺景科技,5.37,10.041,8.4487,1,11:20:22,09:53:58,1,139192010.0,3732628100.0,定增扩产+IMU传感器+中报扭亏
2026-08-28,涨停池,605188.SH,国光连锁,13.37,10.0412,2.2431,1,11:14:24,11:14:24,,69164347.0,6788570700.0,零售+区域龙头+商业综合体+中报增长
2026-08-28,涨停池,603029.SH,天鹅股份,18.28,9.988,9.9704,1,11:12:11,11:09:17,1,38444668.0,2218131800.0,供销社+采棉机+业绩增长
2026-08-28,涨停池,002915.SZ,中欣氟材,18.87,10.0292,9.0055,1,11:10:27,10:56:42,1,290651670.0,5494743200.0,氟化工+PEEK材料+萤石矿+产业链一体化
2026-08-28,涨停池,600691.SH,潞化科技,2.94,10.1124,3.208,1,11:03:47,11:01:23,1,126465276.0,6984222700.0,煤气化+尿素+氢能装备
2026-08-28,涨停池,000062.SZ,深圳华强,24.85,10.0044,5.4774,1,11:02:09,11:02:09,,330019330.0,25962333000.0,半年报增长+华为昇腾+存储芯片
2026-08-28,涨停池,002578.SZ,闽发铝业,4.33,9.8985,6.9902,1,10:57:57,10:57:57,,102625590.0,3728833900.0,液冷铝材+工业铝材+产销量增长
2026-08-28,涨停池,002949.SZ,华阳国际,14.08,10.0,16.2887,4,10:51:03,10:25:12,2,33707520.0,2139113000.0,AI设计+城市更新+建筑设计
2026-08-28,涨停池,603608.SH,天创时尚,19.7,9.9944,5.6718,1,10:50:38,10:50:38,,99703670.0,8373084800.0,滚珠丝杠+时尚女鞋+中报增长
2026-08-28,涨停池,603011.SH,合锻智能,27.65,9.9841,15.7636,2,10:47:17,09:52:41,14,122600902.0,13670559000.0,PCB层压机+核聚变+光电分选
2026-08-28,涨停池,002396.SZ,星网锐捷,36.69,10.015,10.6694,2,10:47:06,09:36:09,1,381115030.0,27789560000.0,数据中心交换机+光通信+福建国资
2026-08-28,涨停池,000798.SZ,中水渔业,10.12,10.0,8.362,1,10:45:36,10:43:42,1,59365944.0,3702262500.0,远洋渔业+AI渔业+半年报增长
2026-08-28,涨停池,605006.SH,山东玻纤,15.54,9.9788,5.9213,1,10:33:32,10:01:56,2,107615805.0,10156964300.0,玻纤纱+风电扩产+中报增长
2026-08-28,涨停池,001376.SZ,百通能源,11.58,9.9715,9.8259,1,10:29:03,10:29:03,,100402074.0,2489587800.0,热电联产+定增落地+安哥拉电解铝
2026-08-28,涨停池,002679.SZ,福建金森,10.67,10.0,5.371,1,10:27:33,10:27:15,1,100166919.0,2515516500.0,林业主业+海峡两岸+国有控股+中报亏损收窄
2026-08-28,涨停池,002902.SZ,铭普光磁,28.13,10.0117,14.5285,1,10:26:27,09:34:36,2,97630791.0,5245424900.0,业绩减亏+800G光模块+AI磁性元器件
2026-08-28,涨停池,601222.SH,林洋能源,6.09,9.9278,4.6653,1,10:23:06,10:23:06,,120564455.0,12431030800.0,半年报增长+储能扩张+智能电网
2026-08-28,涨停池,000011.SZ,深物业A,9.15,9.976,1.9602,1,10:21:09,10:21:09,,145579250.0,4817251200.0,房地产开发+物业管理+深圳国资
2026-08-28,涨停池,601700.SH,风范股份,8.38,9.9738,17.6179,1,10:19:06,10:19:06,,210908260.0,9542786200.0,中报增长+特高压+国企背景
2026-08-28,涨停池,002349.SZ,精华制药,7.89,10.0418,4.664,1,10:18:03,10:18:03,,266188880.0,6423887400.0,中药+创新药+原料药
2026-08-28,涨停池,601003.SH,柳钢股份,4.05,10.0543,1.3183,1,10:10:48,10:10:48,,89228709.0,10379312500.0,钢铁+宽厚板+资产重组+广西国资
2026-08-28,涨停池,000059.SZ,华锦股份,5.57,10.0791,5.7804,1,10:08:51,09:33:06,1,66464125.0,8908730300.0,炼化一体化+华锦阿美+中报增长+央企背景
2026-08-28,涨停池,002918.SZ,蒙娜丽莎,11.33,10.0,10.7727,1,10:07:30,09:50:48,2,117520425.0,2426942200.0,中报扭亏+降本增效+建筑陶瓷
2026-08-28,涨停池,001288.SZ,运机集团,28.46,10.0116,10.6251,1,10:06:15,09:42:54,4,108358035.0,4322304900.0,矿山机器人+华为合作+输送机械+出海
2026-08-28,涨停池,002229.SZ,鸿博股份,12.29,10.0269,15.6002,1,10:05:42,10:03:48,1,294116910.0,6060989300.0,算力租赁+彩票印刷
2026-08-28,涨停池,603171.SH,税友股份,44.34,9.9975,3.4328,1,10:04:12,10:03:12,1,210091920.0,17997163000.0,AI应用+财税数字化+业绩增长
2026-08-28,涨停池,002165.SZ,红宝丽,8.37,9.9869,16.0973,1,10:03:06,09:42:42,1,403167430.0,6091396400.0,环氧丙烷+聚醚+异丙醇胺
2026-08-28,涨停池,002107.SZ,沃华医药,7.23,10.0457,4.4194,1,10:02:18,10:02:18,,58466364.0,4131195900.0,双基药+中药+阿尔茨海默
2026-08-28,涨停池,600354.SH,敦煌种业,8.21,10.0536,20.1361,1,10:01:47,09:55:08,2,62776829.0,4333255100.0,中报增长+种业+育种研发
2026-08-28,涨停池,603559.SH,中通国脉,9.58,9.9885,6.2431,1,10:01:41,10:01:17,1,74699092.0,3844233500.0,算力+通信服务+低空经济+半年报扭亏
2026-08-28,涨停池,002971.SZ,和远气体,47.08,10.0,10.6997,1,09:57:48,09:57:48,,416663130.0,7580094000.0,电子特气+大宗气体+六氟化钨+定增获批
2026-08-28,涨停池,603082.SH,北自科技,44.61,10.0123,16.2515,1,09:52:47,09:52:47,,65455628.0,1809243300.0,机器人+资产收购+智能物流+央企
2026-08-28,涨停池,002952.SZ,亚世光电,21.79,9.995,3.8752,1,09:52:12,09:52:12,,76362510.0,2921488400.0,半年报增长+电子纸+液晶显示
2026-08-28,涨停池,603016.SH,新宏泰,31.69,9.9965,2.4837,1,09:49:15,09:49:15,,36903005.0,4695190400.0,低压断路器+AI算力+国企改革
2026-08-28,涨停池,603778.SH,国晟科技,10.36,9.9788,7.0115,1,09:48:43,09:46:58,2,154151620.0,6660000000.0,业绩改善+HJT电池+技术储备
2026-08-28,涨停池,600378.SH,昊华科技,53.31,10.0083,5.0935,2,09:45:26,09:25:02,3,616419690.0,57178460000.0,半年报增长+PTFE+AI液冷+氟化工
2026-08-28,涨停池,000560.SZ,我爱我家,2.64,10.0,10.4363,4,09:44:18,09:44:18,,317958000.0,6184696600.0,净利增长+房产经纪+AI应用
2026-08-28,涨停池,601360.SH,三六零,9.59,9.9771,2.6297,1,09:44:01,09:44:01,,998324970.0,67125760000.0,AI应用+半年报扭亏+网络安全
2026-08-28,涨停池,600162.SH,香江控股,5.36,10.0616,4.2978,2,09:41:41,09:36:20,8,55020748.0,17518828000.0,中报减亏+数据中心业务+家居商贸
