日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-04-09,涨停池,603843.SH,*ST正平,9.2,5.0228,4.1333,1,14:53:35,14:48:47,1,6461712.0,6436533800.0,算力租赁+重整预期+ST板块
2026-04-09,涨停池,601869.SH,长飞光纤,398.31,10.0,5.2809,1,14:53:28,14:53:28,,461329810.0,161848610000.0,光纤涨价+AI算力光纤+年报增长
2026-04-09,涨停池,605318.SH,法狮龙,93.17,10.0,6.182,2,14:49:02,10:16:23,70,4546696.0,11714173500.0,AI子公司+装配式建筑+亏损收窄
2026-04-09,涨停池,002947.SZ,恒铭达,65.34,10.0,16.052,1,14:47:18,09:56:06,19,23595581.0,12586675100.0,消费电子+精密金属结构件+算力服务器+股票期权激励
2026-04-09,涨停池,002636.SZ,金安国纪,37.19,9.997,8.6866,1,14:40:57,09:53:12,14,51716414.0,26937290000.0,覆铜板涨价+高频高速CCL+定增扩产
2026-04-09,涨停池,000990.SZ,诚志股份,11.04,9.9602,10.912,3,14:34:09,11:25:45,10,5558640.0,13416212500.0,甲醇+氢能源+POE新材料+青岛国资
2026-04-09,涨停池,002620.SZ,ST瑞和,9.92,4.9735,10.3799,1,14:19:06,14:16:06,1,30989584.0,3128374200.0,重整投资人+光伏建筑一体化+建筑装饰
2026-04-09,涨停池,600337.SH,美克家居,2.86,10.0,9.8391,1,14:16:13,09:30:10,2,36860395.0,4109814700.0,重整预期+AI智家+拟收购万德溙（铜缆）
2026-04-09,涨停池,301181.SZ,标榜股份,53.35,19.9955,9.8004,1,14:12:54,13:59:30,3,12367543.7,4811168200.0,汽车热管理+比亚迪概念
2026-04-09,涨停池,002536.SZ,飞龙股份,33.56,9.9967,12.2623,2,14:05:27,10:42:42,7,56649381.0,18270100000.0,液冷服务器+机器人+汽车热管理
2026-04-09,涨停池,000070.SZ,特发信息,20.88,10.0105,20.9542,1,13:58:48,13:58:48,,238659460.0,18555614000.0,光纤涨价+CPO+深圳国资
2026-04-09,涨停池,002580.SZ,圣阳股份,17.25,10.0128,25.1297,1,13:41:48,13:41:48,,163689630.0,7802844300.0,液冷+固态电池+储能+山东国资
2026-04-09,涨停池,000586.SZ,汇源通信,25.12,9.9825,27.679,5,13:39:00,09:30:18,2,103648712.0,4859212800.0,光纤+特种光缆+车载电子+定增推进
2026-04-09,涨停池,002150.SZ,正泰电源,32.78,10.0,11.2299,1,13:38:00,13:38:00,,135327840.0,11753104400.0,光伏逆变器+储能+外销
2026-04-09,涨停池,603757.SH,大元泵业,54.16,9.9919,15.6231,2,13:33:35,13:22:53,2,33118840.0,10103399500.0,液冷+储能+算力+泵业龙头
2026-04-09,涨停池,603507.SH,振江股份,46.21,9.9976,9.7552,1,13:28:41,13:28:41,,96323959.0,8399698300.0,风电设备+燃气轮机+外骨骼机器人
2026-04-09,涨停池,603306.SH,华懋科技,97.06,9.9955,6.6592,2,13:23:56,13:23:56,,20372894.0,31980770000.0,800G光模块+CPO+收购恢复审核
2026-04-09,涨停池,002281.SZ,光迅科技,108.09,10.0041,11.431,1,13:22:57,10:18:12,8,353510940.0,84253708000.0,3.2T硅光模块+CPO+央企
2026-04-09,涨停池,002342.SZ,巨力索具,15.59,10.0212,28.5582,2,13:19:27,09:42:27,5,207131860.0,14883617000.0,商业航天+深海系泊+索具龙头
2026-04-09,涨停池,002635.SZ,安洁科技,15.75,9.986,9.2915,1,13:19:21,13:19:21,,98272928.0,6229646500.0,折叠屏+消费电子+苹果+机器人
2026-04-09,涨停池,002039.SZ,黔源电力,21.25,9.9896,7.1826,1,13:15:27,13:15:27,,73349900.0,9085584700.0,一季报预增+水电+央企
2026-04-09,涨停池,002650.SZ,ST加加,7.7,5.0477,1.9447,3,13:13:39,09:32:27,4,15321845.0,8524256700.0,减盐酱油+ST摘帽预期+无实控人
2026-04-09,涨停池,605056.SH,咸亨国际,29.32,10.0188,4.5371,1,13:12:34,13:05:10,2,26798480.0,11827488600.0,机器人+电网MRO+央企客户
2026-04-09,涨停池,600743.SH,华远控股,2.41,10.0457,8.0387,3,13:09:04,13:07:55,1,36991413.0,5654103100.0,物业+轻资产转型+国企
2026-04-09,涨停池,601811.SH,新华文轩,15.93,10.0138,3.2398,1,13:04:20,13:04:20,,59350417.0,12615029100.0,出版传媒+IP+高股息+四川国资
2026-04-09,涨停池,603216.SH,梦天家居,36.52,10.0,2.6333,1,13:01:14,13:01:14,,83459339.0,8132638800.0,高端木作+芯片概念
2026-04-09,涨停池,000793.SZ,*ST华闻,2.82,4.8327,1.4079,1,13:00:03,13:00:03,,12890815.0,5530044300.0,重整继续经营+海南文旅+国资入主
2026-04-09,涨停池,002384.SZ,东山精密,131.9,9.9992,6.7559,2,11:17:09,09:35:48,12,102847970.0,182855840000.0,一季度预增+AI PCB+光芯片
2026-04-09,涨停池,603958.SH,哈森股份,22.28,10.0247,5.8771,1,10:58:41,10:47:14,1,39609384.0,4887340800.0,机器人概念+消费电子+3D打印+股权收购
2026-04-09,涨停池,002822.SZ,ST中装,3.18,4.9505,1.4813,1,10:55:42,10:55:42,,8528283.0,3399249800.0,IDC算力+光伏新能源+重整完成
