日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-06-11,涨停池,002409.SZ,雅克科技,134.81,10.0041,18.098,2,15:00:00,13:19:33,4,31423537.0,42940052000.0,存储芯片+HBM前驱体+半导体材料
2026-06-11,涨停池,002428.SZ,云南锗业,88.24,9.9975,19.9916,1,14:54:00,11:00:03,6,28782476.0,57623864000.0,磷化铟涨价+光通信+锗业龙头
2026-06-11,涨停池,603843.SH,*ST正平,8.28,4.943,2.4677,5,14:50:42,14:50:42,,5877640.8,5792880400.0,绿色算力+预重整+矿业
2026-06-11,涨停池,000688.SZ,国城矿业,45.32,10.0,4.3454,1,14:50:36,13:10:24,9,19588392.0,53707073000.0,锂矿+钼矿整合+有色金属
2026-06-11,涨停池,688661.SH,和林微纳,133.2,20.0,6.8579,1,14:48:06,13:22:39,3,28974064.0,20231458000.0,AI芯片测试探针+HBM+券商看好
2026-06-11,涨停池,002856.SZ,*ST美芝,25.58,5.0082,11.1706,14,14:46:48,09:59:42,4,7617724.0,3169475700.0,庭外重组+建筑装饰+佛山国资
2026-06-11,涨停池,002717.SZ,*ST岭南,1.21,5.2174,7.5115,8,14:46:00,14:46:00,,11433967.6,2079450300.0,罚单落地+生态文旅+中山国资
2026-06-11,涨停池,002490.SZ,山东墨龙,8.56,10.0257,19.606,4,14:45:21,09:31:27,2,18087280.0,4637140300.0,霍尔木兹海峡关闭+油气装备+海外大单
2026-06-11,涨停池,603991.SH,领先股份,120.21,10.0018,7.9627,1,14:43:36,14:43:36,,47819538.0,8959852100.0,半导体引线框架+半导体设备+一季报增长
2026-06-11,涨停池,600353.SH,旭光电子,29.94,9.9927,12.5641,1,14:43:05,10:51:53,4,78431393.0,24814606000.0,真空灭弧室+氮化铝+韩国客户+可控核聚变
2026-06-11,涨停池,300505.SZ,川金诺,22.57,19.9894,25.8048,1,14:40:00,14:40:00,,86255769.0,4905842800.0,磷化工+埃及项目+产能扩张
2026-06-11,涨停池,002586.SZ,ST围海,3.94,5.0667,0.845,1,14:29:57,14:02:42,4,2074157.8,4284820900.0,水利建设+国企改革+ST板块
2026-06-11,涨停池,002214.SZ,*ST大立,14.28,5.0,1.6072,1,14:26:51,13:02:45,14,2224824.0,6831789800.0,新能源订单+红外芯片+摘帽预期
2026-06-11,涨停池,603318.SH,水发燃气,9.85,10.0559,18.9304,1,14:13:26,14:13:26,,38152005.0,4521848600.0,氦气+燃气轮机+天然气+国企
2026-06-11,涨停池,000921.SZ,海信家电,29.3,9.985,3.5207,1,14:06:30,10:50:33,2,40654658.0,26901310000.0,家电+人形机器人+AI智慧家庭
2026-06-11,涨停池,000078.SZ,ST海王,1.61,5.2288,3.8067,1,14:04:00,13:44:57,3,5408714.5,4226597300.0,医药工业+医药商业+摘帽预期
2026-06-11,涨停池,002407.SZ,多氟多,38.19,9.9942,20.1314,1,13:52:09,13:52:09,,271363020.0,41198125000.0,半导体级氢氟酸+六氟磷酸锂+大圆柱电池
2026-06-11,涨停池,603355.SH,莱克电气,27.05,10.0041,0.6298,1,13:40:00,13:40:00,,34245300.0,15510382000.0,小家电+净水概念+电机+机器人
2026-06-11,涨停池,002165.SZ,红宝丽,8.03,10.0,24.1565,2,13:38:09,13:27:24,1,62245348.0,5842501100.0,环氧丙烷+技改试产+聚氨酯龙头
2026-06-11,涨停池,603155.SH,新亚强,25.12,9.9825,11.9888,2,13:30:07,09:34:04,1,29922517.0,7932564400.0,半导体材料+高纯四氯化硅+光纤概念+锂电池
2026-06-11,涨停池,002549.SZ,凯美特气,18.15,10.0,10.4158,1,13:26:54,13:26:54,,147284440.0,12566325400.0,电子特气+氦气+ASML认证
2026-06-11,涨停池,600722.SH,金牛化工,10.82,9.9593,15.2013,1,13:24:46,11:17:43,2,45742632.0,7361058900.0,甲醇+河北国资
2026-06-11,涨停池,300706.SZ,阿石创,67.88,19.9929,30.9733,1,13:20:24,13:20:24,,136021470.0,7726817700.0,半导体靶材+股东户数下降+一季报扭亏
2026-06-11,涨停池,688268.SH,华特气体,228.82,20.0021,13.7917,1,13:20:22,13:20:22,,172420680.0,29216204000.0,电子特气+氦气+稀混光刻气+HBM产业链
2026-06-11,涨停池,001268.SZ,联合精密,41.82,9.9947,5.7982,1,13:19:33,13:19:33,,44931408.0,2820062000.0,成飞概念+航空精密零部件+压缩机零部件
2026-06-11,涨停池,603678.SH,火炬电子,61.91,10.0036,9.0647,1,13:14:42,13:14:09,1,246762180.0,29442330000.0,MLCC+超级电容+存储代理+商业航天
2026-06-11,涨停池,300263.SZ,隆华科技,14.18,19.9662,19.9821,1,13:13:12,13:00:03,1,98721160.0,13833003000.0,靶材+高纯钼+三星供应链+商业航天
2026-06-11,涨停池,688419.SH,耐科装备,55.08,20.0,4.9733,1,13:00:25,13:00:25,,31378250.0,6309505900.0,先进封装+订单增长+压塑工艺
2026-06-11,涨停池,603399.SH,永杉锂业,19.18,9.9771,17.8382,1,13:00:09,13:00:09,,99066982.0,9825734600.0,锂盐+四川锂盐项目+钼
2026-06-11,涨停池,600667.SH,太极实业,17.51,9.9874,16.217,1,11:18:09,10:58:03,3,164889800.0,36622904000.0,存储芯片+SK海力士+先进封装+无锡国资
2026-06-11,涨停池,002654.SZ,万润科技,16.16,10.0068,11.9299,1,11:15:03,10:03:54,4,59187616.0,13659120000.0,存储芯片+湖北国资
2026-06-11,涨停池,002913.SZ,奥士康,55.01,9.998,2.6247,1,11:00:48,11:00:48,,28916832.0,16595701000.0,PCB+AIPC+分红实施
2026-06-11,涨停池,001696.SZ,宗申动力,20.96,10.0262,16.4707,4,10:50:15,10:30:06,2,139280940.0,18683707000.0,低空经济+航空发动机+资产置换+分红
2026-06-11,涨停池,603936.SH,博敏电子,23.72,10.0186,8.2941,1,10:44:18,10:44:18,,100514639.0,14953041000.0,光模块PCB+陶瓷衬板
2026-06-11,涨停池,603992.SH,松霖科技,31.91,9.9966,1.6555,1,10:43:18,10:43:18,,43037304.0,14137464000.0,机器人+高分红+一季报增长
2026-06-11,涨停池,300481.SZ,濮阳惠成,17.03,20.0141,14.4149,1,10:43:03,10:43:03,,28965646.0,4939987900.0,电子化学品+产品提价+顺酐酸酐衍生物+OLED
2026-06-11,涨停池,002378.SZ,章源钨业,33.63,10.0098,10.4038,1,10:35:18,09:50:12,4,172354760.0,40191932000.0,六氟化钨+钨产业链+一季报增长
2026-06-11,涨停池,002824.SZ,和胜股份,28.86,9.9848,13.5605,1,10:33:21,09:33:00,1,65644350.0,6527443100.0,折叠屏+电池结构件+一季报增长
2026-06-11,涨停池,300666.SZ,江丰电子,292.4,19.9984,9.7687,1,10:31:27,10:31:27,,309010370.0,64654255000.0,半导体材料+存储芯片靶材+收购凯德石英+一季报增长
2026-06-11,涨停池,001257.SZ,盛龙股份,25.22,9.9869,24.4741,1,10:31:00,09:44:36,2,67588289.0,3453828300.0,钼+算力上游+航天上游+洛阳国资
2026-06-11,涨停池,600108.SH,亚盛集团,3.62,10.0304,3.9636,1,10:28:47,09:48:53,1,84590317.0,7047832700.0,农产品+玉米种子+甘肃国资
2026-06-11,涨停池,002469.SZ,三维化学,6.93,10.0,4.5435,1,10:19:30,10:13:57,3,15156998.0,4358865400.0,硫磺回收+正丙醇满产+储能工程
2026-06-11,涨停池,600378.SH,昊华科技,63.89,10.0034,7.4436,2,10:15:07,09:25:01,14,193223170.0,68526201000.0,六氟化钨+PCB概念+氟化工+央企
2026-06-11,涨停池,688545.SH,兴福电子,104.52,20.0,10.8954,1,10:14:04,10:14:04,,131992350.0,19048770000.0,电子化学品+电子级磷酸+光刻胶+国企
2026-06-11,涨停池,300289.SZ,利德曼,6.62,19.9275,5.8829,1,10:07:24,10:07:24,,38472448.0,3595695900.0,重组进展+体外诊断+广州国资
2026-06-11,涨停池,300894.SZ,火星人,11.38,20.0422,8.3675,1,10:04:54,10:04:54,,96820300.0,3346531300.0,间接参股宇树科技+集成厨电龙头+品牌战略升级
2026-06-11,涨停池,002254.SZ,泰和新材,18.92,10.0,10.0517,5,10:04:36,09:37:51,1,86607700.0,16094224000.0,光纤概念+芳纶+烟台国资
2026-06-11,涨停池,600979.SH,广安爱众,4.99,9.9119,5.5125,1,09:59:50,09:59:50,,97000660.0,6196015400.0,电力+液冷服务器+光伏储能+水电补偿款
2026-06-11,涨停池,002971.SZ,和远气体,52.75,10.0104,15.2167,6,09:54:03,09:25:00,2,186198430.0,8250171200.0,六氟化钨+电子特气+硅基新材料
2026-06-11,涨停池,603315.SH,福鞍股份,16.5,10.0,4.6436,1,09:52:21,09:52:21,,98393262.0,5286043400.0,股份协议转让+燃气轮机
2026-06-11,涨停池,600178.SH,东安动力,10.57,9.9896,4.3561,2,09:50:54,09:50:54,,45998526.0,4930653000.0,增程动力+华为合作+兵装重组+央企
2026-06-11,涨停池,603657.SH,春光科技,25.48,10.0173,1.9265,1,09:50:08,09:50:08,,67720744.0,3444642500.0,家庭具身机器人+定增受理+清洁电器
2026-06-11,涨停池,600322.SH,津投城开,2.86,10.0,6.2477,1,09:49:09,09:40:03,1,27584391.0,3162302000.0,物业管理+资产注入预期+天津国资
2026-06-11,涨停池,000510.SZ,新金路,17.61,9.9938,5.6118,1,09:47:51,09:45:36,1,92763669.0,10682409000.0,石英砂+锡钨钽+氯碱化工+减持终止
2026-06-11,涨停池,603324.SH,盛剑科技,33.83,10.0163,3.6424,1,09:45:32,09:45:32,,75463228.0,4996000200.0,电子化学品+半导体附属装备+光刻胶
2026-06-11,涨停池,000032.SZ,深桑达A,17.2,9.9744,3.2006,1,09:45:06,09:45:06,,61856360.0,19572899000.0,半导体洁净室+中国电子云增资+AI算力
2026-06-11,涨停池,002965.SZ,祥鑫科技,38.54,9.9886,8.0965,1,09:42:33,09:37:03,1,87265351.0,7338621500.0,液冷服务器+人形机器人+汽车零部件
2026-06-11,涨停池,002842.SZ,翔鹭钨业,39.34,10.0112,15.5869,1,09:41:09,09:41:09,,292831220.0,10561309200.0,钨全产业链+光伏钨丝
2026-06-11,涨停池,600067.SH,冠城新材,3.16,10.1045,2.8482,1,09:40:45,09:39:36,1,39344212.0,4397673200.0,电磁线+机器人概念+一季报增长
2026-06-11,涨停池,600459.SH,贵研铂业,25.11,9.9869,4.4252,1,09:39:51,09:39:51,,122124996.0,19076224000.0,半导体贵金属靶材+铂抗癌药+铂族回收+云南国资
2026-06-11,涨停池,000909.SZ,*ST数源,4.21,4.9875,0.8994,1,09:39:03,09:31:03,3,4302199.0,1842761500.0,大功率充电桩+资产优化+杭州国资
2026-06-11,涨停池,002119.SZ,康强电子,31.2,10.0141,14.5757,2,09:38:54,09:31:18,1,119563579.0,11708860800.0,封装材料+引线框架+产能满产+回购
2026-06-11,涨停池,601958.SH,金钼股份,23.2,10.0047,1.4602,1,09:38:24,09:37:18,1,342819020.0,74857222000.0,钼价上涨+钼基新材+资源增储+陕西国资
2026-06-11,涨停池,605069.SH,正和生态,11.55,10.0,4.032,3,09:37:29,09:37:29,,37654386.0,2445109300.0,智谱AI+生态水利+中标
2026-06-11,涨停池,600730.SH,*ST高科,12.98,5.0162,1.6687,1,09:37:06,09:34:42,1,22439824.0,7614794900.0,半导体封测+教育+国企改革
2026-06-11,涨停池,603014.SH,威高血净,33.21,10.0033,2.4875,1,09:36:13,09:36:13,,55877120.0,3370312900.0,并购重组+血液净化+医药包材
2026-06-11,涨停池,601137.SH,博威合金,24.71,10.0178,2.3079,1,09:34:25,09:34:01,1,138297720.0,22680382000.0,GB300液冷板+高速连接器+AI算力
2026-06-11,涨停池,000048.SZ,京基智农,19.61,9.9832,5.5056,3,09:32:27,09:31:18,2,73293179.0,10379626900.0,协议转让+生猪养殖+猪价反弹+机器人
2026-06-11,涨停池,688167.SH,炬光科技,338.86,20.0014,4.1876,1,09:31:42,09:31:42,,417268480.0,44098892000.0,子公司拟技术许可+CPO元器件+光通信
2026-06-11,涨停池,600665.SH,天地源,4.07,10.0,4.1286,2,09:30:25,09:30:25,,47622521.0,3516978700.0,跨界并购+长租公寓运营+国企改革
2026-06-11,涨停池,600470.SH,六国化工,5.67,10.0971,2.8849,1,09:30:09,09:30:09,,40719332.0,2957472000.0,磷化工+化肥+精制磷酸
2026-06-11,涨停池,301580.SZ,爱迪特,45.18,20.0,5.6591,1,09:30:00,09:30:00,,111990015.0,4554213000.0,口腔种植医保+海外扩张+供应链保障
2026-06-11,涨停池,603065.SH,宿迁联盛,12.36,9.9644,3.0676,3,09:25:02,09:25:02,,170619280.0,5178439200.0,跨界磷化铟衬底+光稳定剂
2026-06-11,涨停池,600537.SH,*ST亿晶,2.46,5.1282,0.552,1,09:25:02,09:25:02,,42774224.0,2911938900.0,预重整+签订投资协议+光伏
2026-06-11,涨停池,600141.SH,兴发集团,32.73,10.0168,0.8851,1,09:25:02,09:25:02,,341742440.0,39332946000.0,存储材料涨价+电子级红磷+磷化铟+国企
2026-06-11,涨停池,600500.SH,中化国际,7.21,10.0763,1.0837,3,09:25:01,09:25:01,,303417380.0,25871688000.0,收购南通星辰+PPE树脂+芳纶+央企
2026-06-11,涨停池,002203.SZ,海亮股份,21.31,10.0155,1.2131,1,09:25:00,09:25:00,,104400247.0,47140730000.0,微通道冷板+铜箔+固态电池+一季报增长
2026-06-11,涨停池,000631.SZ,顺发恒能,3.34,9.8684,0.7137,1,09:25:00,09:25:00,,105121824.0,7682000300.0,拟投资燃机项目+天然气发电+储能+清洁能源
2026-06-11,炸板池,688530.SH,欧莱新材,67.06,20.0072,31.7172,1,14:56:59,14:56:53,1,0.0,4679363900.0,未知
2026-06-11,炸板池,688010.SH,福光股份,39.87,19.9819,9.9852,1,14:56:18,13:00:54,12,0.0,6401590100.0,未知
2026-06-11,炸板池,688549.SH,中巨芯,30.05,19.9601,30.1235,1,14:43:25,13:24:10,9,0.0,17709036000.0,未知
2026-06-11,炸板池,603823.SH,百合花,42.63,9.8428,7.2789,1,13:40:40,13:33:16,14,0.0,17749755000.0,未知
2026-06-11,炸板池,001239.SZ,永达股份,13.95,9.8425,6.8622,1,14:56:57,14:56:45,1,0.0,1590300000.0,未知
2026-06-11,炸板池,002636.SZ,金安国纪,84.8,9.5324,12.6652,1,14:56:54,10:18:45,68,0.0,61421947000.0,未知
2026-06-11,炸板池,600498.SH,烽火通信,60.99,9.4973,18.59,1,13:26:31,09:52:31,5,0.0,77556193000.0,未知
2026-06-11,炸板池,000962.SZ,东方钽业,57.92,9.2624,7.9574,1,13:36:42,09:41:48,4,0.0,29144055000.0,未知
2026-06-11,炸板池,000422.SZ,湖北宜化,14.06,8.9922,6.4394,1,13:49:00,13:44:54,2,0.0,14873465000.0,未知
2026-06-11,炸板池,605318.SH,法狮龙,126.99,8.9482,7.9033,1,14:56:21,11:27:36,40,0.0,15966329000.0,未知
2026-06-11,炸板池,600228.SH,返利科技,7.45,8.9181,15.4189,1,13:13:09,13:12:57,1,0.0,3099477000.0,未知
2026-06-11,炸板池,002213.SZ,大为股份,38.77,7.8742,21.7378,1,14:08:30,13:17:30,18,0.0,8011278100.0,未知
2026-06-11,炸板池,002831.SZ,裕同科技,30.42,7.7959,5.0129,1,10:47:42,10:43:45,2,0.0,21726632000.0,未知
2026-06-11,炸板池,603303.SH,得邦照明,32.3,7.5949,3.8652,1,14:46:51,09:50:45,2,0.0,15405310000.0,未知
2026-06-11,炸板池,603650.SH,彤程新材,64.3,7.5791,8.9672,1,13:53:34,13:53:13,1,0.0,39510639000.0,未知
2026-06-11,炸板池,000628.SZ,高新发展,57.47,7.521,10.6753,1,11:05:15,11:05:06,1,0.0,11047951500.0,未知
2026-06-11,炸板池,003018.SZ,金富科技,57.77,7.5191,8.2283,1,09:42:03,09:41:39,1,0.0,13713876000.0,未知
2026-06-11,炸板池,603738.SH,泰晶科技,47.04,7.4954,16.663,1,11:02:00,10:58:30,1,0.0,18152148000.0,未知
2026-06-11,炸板池,605588.SH,冠石科技,55.92,6.6972,6.6502,1,13:30:58,13:28:55,1,0.0,4087727500.0,未知
2026-06-11,炸板池,603124.SH,江南新材,178.8,6.5046,8.1227,1,14:13:40,13:05:52,1,0.0,13876455000.0,未知
2026-06-11,炸板池,600255.SH,鑫科材料,4.27,6.4838,25.3766,1,10:31:24,09:36:03,4,0.0,7712247500.0,未知
2026-06-11,炸板池,603120.SH,肯特催化,52.58,5.3707,15.3182,1,13:03:01,13:01:16,2,0.0,1992782000.0,未知
2026-06-11,炸板池,603011.SH,合锻智能,33.6,5.3292,19.5893,1,13:00:48,09:42:03,22,0.0,16612325000.0,未知
2026-06-11,炸板池,600403.SH,大有能源,8.05,5.2288,8.3733,1,09:36:18,09:34:51,2,0.0,19246040000.0,未知
2026-06-11,炸板池,600641.SH,先导基电,28.91,5.0127,11.6843,1,13:00:09,11:00:33,8,0.0,26904511000.0,未知
2026-06-11,炸板池,002289.SZ,*ST宇顺,39.88,4.6994,0.8973,1,14:49:33,14:48:09,1,0.0,10944317600.0,未知
2026-06-11,炸板池,000833.SZ,粤桂股份,26.68,4.4636,21.0612,1,09:30:36,09:25:00,1,0.0,12104770100.0,未知
2026-06-11,炸板池,603500.SH,祥和实业,13.12,3.7975,19.5448,1,11:00:34,11:00:31,1,0.0,4363831000.0,未知
2026-06-11,炸板池,002259.SZ,升达林业,4.55,2.7088,6.3413,1,09:49:27,09:48:33,1,0.0,3423093600.0,未知
