日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-06-23,涨停池,600707.SH,彩虹股份,13.64,10.0,10.2584,4,14:56:56,10:12:50,4,28901291.0,48935815000.0,玻璃基板封装+基板玻璃+显示面板+咸阳国资
2026-06-23,涨停池,002014.SZ,永新股份,11.46,9.9808,2.5989,1,14:56:33,11:11:39,6,2229669.1,6906877100.0,包装材料+新产能投放+高股息+一季报增长
2026-06-23,涨停池,002717.SZ,*ST岭南,1.02,5.1546,6.4791,1,14:56:09,14:53:00,3,1259394.0,1752925000.0,面值退市博弈+ST板块+中山国资
2026-06-23,涨停池,002198.SZ,ST嘉应,3.38,4.9689,2.4176,1,14:55:42,09:50:24,6,1863373.7,1715283100.0,ST整改+创新药+中成药
2026-06-23,涨停池,600243.SH,*ST海华,3.81,4.9587,2.752,1,14:55:35,13:12:23,5,219837.0,1672018500.0,天然气+摘帽预期+一季报营收增长
2026-06-23,涨停池,601869.SH,长飞光纤,570.58,9.9998,5.6741,2,14:54:55,10:26:25,1,235160550.0,231848520000.0,空芯光纤+AI算力光纤+业绩高增
2026-06-23,涨停池,002141.SZ,贤丰控股,4.95,10.0,20.3831,5,14:52:48,10:07:12,2,12928905.0,5113032200.0,覆铜板+PCB上游+扭亏为盈
2026-06-23,涨停池,002068.SZ,黑猫股份,12.65,10.0,15.8168,3,14:51:54,09:41:15,19,7076131.7,9297488400.0,超级电容+超导电炭黑+炭黑龙头+国企改革
2026-06-23,涨停池,600892.SH,*ST大晟,3.69,5.1282,1.7841,1,14:50:58,13:47:19,8,974160.0,2063889100.0,短剧+申请撤销退市风险警示+唐山国资
2026-06-23,涨停池,600470.SH,六国化工,6.5,9.9831,18.9959,2,14:50:40,09:52:25,12,9746100.0,3390400000.0,磷化工+产品涨价+精制磷酸
2026-06-23,涨停池,603725.SH,天安新材,12.24,9.973,8.5376,1,14:50:33,09:42:54,3,11117592.0,3731458000.0,机器人+电子皮肤+高分子新材料+承诺不减持
2026-06-23,涨停池,603318.SH,水发燃气,11.69,9.9718,25.8099,1,14:48:58,13:30:31,1,17894795.0,5366539100.0,AI数据中心燃气轮机+氦气+国企
2026-06-23,涨停池,600119.SH,*ST长投,4.67,4.9438,1.278,1,14:48:37,10:06:34,4,110679.0,1705812600.0,上海国资+现代物流+ST摘帽预期
2026-06-23,涨停池,600397.SH,江钨装备,24.44,9.991,17.9811,5,14:47:41,09:25:02,64,13107172.0,24194620000.0,钨钽铌资产注入+磁选装备+江西国资
