日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-06-15,涨停池,002364.SZ,中恒电气,51.16,9.9978,7.1682,1,14:56:27,14:20:12,6,1432480.0,28552588000.0,HVDC龙头+宁德时代拟入股+一季报增长
2026-06-15,涨停池,601022.SH,宁波远洋,8.49,9.9741,2.1204,1,14:56:25,09:31:01,4,2977867.5,11110297000.0,航运+定增引入战投+浙江国资
2026-06-15,涨停池,002335.SZ,科华数据,39.23,10.0112,6.3871,1,14:56:24,14:43:06,7,11516947.3,25881392000.0,液冷智算+GPU芯片合作+算力租赁
2026-06-15,涨停池,002762.SZ,*ST金比,8.7,4.9457,1.4097,1,14:55:36,14:12:48,1,2516910.0,1838992400.0,ST摘帽申请+托育服务+母婴用品
2026-06-15,涨停池,603950.SH,长源东谷,65.49,9.9933,2.3125,1,14:55:28,14:55:28,,22848151.0,21193009000.0,重大资产重组+柴油动力单元+发动机零部件
2026-06-15,涨停池,603979.SH,金诚信,77.84,10.0057,2.5737,1,14:55:02,09:32:54,31,2545368.0,48555729000.0,铜矿开发+矿山服务+业绩增长
2026-06-15,涨停池,002730.SZ,电光科技,30.77,10.0107,4.4667,1,14:52:21,14:49:39,3,138465.0,10647339400.0,定增加码算力+矿用防爆电器
2026-06-15,涨停池,000056.SZ,*ST皇庭,1.81,5.2326,6.32,1,14:52:18,10:11:33,4,806898.0,1635757100.0,债务化解+功率半导体+物业管理
2026-06-15,涨停池,301362.SZ,民爆光电,225.26,19.9979,15.1934,1,14:50:33,14:41:09,3,4627290.9,9223197700.0,PCB钻针+AI服务器钻针+厦芝精密并购
2026-06-15,涨停池,603083.SH,剑桥科技,201.29,10.0005,9.8468,1,14:45:24,14:45:24,,147890980.0,55473184000.0,高速光模块+CPO+股权激励
2026-06-15,涨停池,601636.SH,旗滨集团,7.16,9.9846,6.4218,1,14:45:10,10:09:25,38,26076004.0,21183961000.0,玻璃基板+光伏玻璃+浮法玻璃
2026-06-15,涨停池,605289.SH,罗曼股份,118.56,10.0019,3.9624,1,14:44:28,14:16:13,7,4204374.7,17982292000.0,AI算力+定增算力+液冷
2026-06-15,涨停池,600578.SH,京能电力,8.24,10.0134,4.1286,1,14:43:03,14:41:27,1,55651312.0,55163677000.0,风光火储一体化+火电+北京国资
2026-06-15,涨停池,301373.SZ,凌玮科技,158.98,20.003,31.0889,1,14:33:21,13:33:36,11,28473318.0,6483696900.0,球形硅微粉+纳米二氧化硅+一季报增长
2026-06-15,涨停池,000593.SZ,德龙汇能,22.67,9.9951,7.7518,1,14:30:06,13:25:39,20,1357933.0,8126813400.0,天然气+氢能+实控人变更
2026-06-15,涨停池,300489.SZ,光智科技,195.43,19.9988,7.6991,1,14:22:39,13:03:18,37,25542701.0,27096073000.0,红外材料+卫星太阳能电池+先进封装
2026-06-15,涨停池,000811.SZ,冰轮环境,33.85,10.0097,4.6733,1,14:21:30,10:28:48,27,24408389.0,33118694000.0,液冷数据中心+拟收购整合+业绩增长+烟台国资
2026-06-15,涨停池,605111.SH,新洁能,65.53,10.005,7.341,1,14:20:52,13:42:07,34,8614835.9,27216743000.0,功率半导体+人形机器人+MOSFET+先进封装
2026-06-15,涨停池,002745.SZ,木林森,10.25,9.9785,8.9929,1,14:19:12,10:23:03,17,17175925.0,10906912300.0,PCB涨价+Mini/MicroLED+一季报增长
2026-06-15,涨停池,002440.SZ,闰土股份,9.98,10.0331,10.4364,1,14:17:54,09:31:57,2,36486381.0,9444667100.0,染料+氟化工+化工新材料+一季报增长
2026-06-15,涨停池,603629.SH,利通电子,167.37,10.0033,12.5957,1,14:17:40,10:31:34,3,118747341.0,43186648000.0,算力租赁+精密金属结构件
2026-06-15,涨停池,603738.SH,泰晶科技,56.91,9.9923,22.4808,2,14:16:25,09:25:04,53,24249636.0,21960857000.0,光模块晶振+石英晶振+机器人应用
2026-06-15,涨停池,603407.SH,长裕集团,57.15,10.0096,17.2494,1,14:14:31,10:40:07,14,6942239.1,2052370300.0,氧氯化锆+半导体材料+机器人上游+次新股
2026-06-15,涨停池,603595.SH,ST东尼,26.76,4.9823,2.4054,1,14:14:21,09:50:51,7,4766250.4,6220156600.0,一季报增长+碳化硅+苹果概念
2026-06-15,涨停池,002849.SZ,威星智能,17.95,9.9877,9.2561,1,14:10:06,09:45:09,23,3863019.5,3928296200.0,智慧终端基地+智能燃气表+锂电池
2026-06-15,涨停池,603256.SH,宏和科技,228.68,10.0005,1.8983,1,14:09:06,13:02:42,71,25817972.0,201176080000.0,电子布涨价+80亿产业园+PCB概念
2026-06-15,涨停池,000657.SZ,中钨高新,86.9,10.0,8.3312,1,14:07:45,13:38:00,17,122192610.0,126259212000.0,钨+AI PCB钻针+一季报增长+央企
2026-06-15,涨停池,603499.SH,翔港科技,19.86,10.0277,2.7109,1,14:06:13,14:06:13,,50853516.0,6009524600.0,智能包装+出售存储公司股权+可转债扩产烟包
2026-06-15,涨停池,001359.SZ,平安电工,117.85,9.9963,12.4054,2,13:59:54,13:45:21,5,13445860.0,5465494100.0,电子布+云母绝缘+固态电池
2026-06-15,涨停池,002992.SZ,宝明科技,46.33,9.9953,2.7132,1,13:58:21,13:48:21,4,62411143.0,7238372300.0,复合铜箔+固态电池+LED背光源
2026-06-15,涨停池,688813.SH,泰金新能,169.85,20.0014,13.1559,1,13:57:08,13:57:08,,30806204.0,5108574400.0,HVLP铜箔+PCB+次新股+陕西国资
2026-06-15,涨停池,600362.SH,江西铜业,47.36,10.0116,4.4487,1,13:56:33,13:56:33,,148999300.0,98283717000.0,阴极铜龙头+新材料+中期票据
2026-06-15,涨停池,688090.SH,瑞松科技,123.13,19.9981,10.4302,1,13:55:56,11:06:37,27,12981719.0,15033459000.0,机器人+光通信+定增
2026-06-15,涨停池,002897.SZ,意华股份,86.88,10.0025,6.3162,1,13:54:03,10:11:36,26,41496060.0,15850536000.0,高速连接器+华为链+液冷散热+CPO
2026-06-15,涨停池,002903.SZ,宇环数控,49.9,10.0088,12.2246,1,13:48:24,13:03:30,9,12130690.0,5322615900.0,机器人+半导体+碳化硅+数控机床
2026-06-15,涨停池,688603.SH,天承科技,185.33,20.0013,18.9262,1,13:42:18,09:46:30,39,13941079.0,8788646400.0,PCB化学品+电镀添加剂+先进封装+一季报增长
2026-06-15,涨停池,000960.SZ,锡业股份,41.42,10.0133,7.9302,1,13:38:03,13:30:30,4,52619719.0,68153791000.0,算力金属+铟龙头+锡龙头+产业整合
2026-06-15,涨停池,002384.SZ,东山精密,239.31,10.0023,6.1585,1,13:37:18,11:26:18,20,266512130.0,331760650000.0,光模块+AI PCB+业绩高增
2026-06-15,涨停池,002080.SZ,中材科技,68.11,9.9968,3.3098,1,13:33:51,10:48:21,54,75876651.0,114296997000.0,AI特种纤维布+风电叶片龙头+央企
2026-06-15,涨停池,301217.SZ,铜冠铜箔,170.16,20.0,4.9806,1,13:31:42,13:31:42,,118030293.0,141065280000.0,纳入深证成指+PCB铜箔+一季报增长
2026-06-15,涨停池,603618.SH,杭电股份,42.75,10.0103,13.5982,1,13:29:16,09:52:28,18,46956301.0,29556308000.0,光纤涨价+特高压+PET铜箔
2026-06-15,涨停池,600549.SH,厦门钨业,71.28,10.0,7.4584,1,13:27:26,13:26:53,1,324304330.0,110764272000.0,钨全产业链+一季报高增+福建国资
2026-06-15,涨停池,002426.SZ,胜利精密,3.86,9.9715,13.2871,1,13:24:42,10:13:03,18,13717668.0,13134035600.0,复合铜箔+AI PC+精密结构件
2026-06-15,涨停池,603806.SH,福斯特,16.3,9.9865,1.9989,1,13:22:42,13:10:06,1,69094820.0,42522544000.0,PCB感光干膜+光伏胶膜龙头+太空光伏
2026-06-15,涨停池,603458.SH,勘设股份,14.27,10.0231,9.2597,1,13:20:30,09:47:45,5,40175758.0,4368396800.0,工程咨询+数据中心+北斗技术+无人驾驶
2026-06-15,涨停池,000032.SZ,深桑达A,20.81,9.9894,8.8299,3,13:18:27,11:07:48,16,121867023.0,23680932000.0,半导体洁净室+中国电子云增资+AI算力
2026-06-15,涨停池,000070.SZ,特发信息,18.81,10.0,14.0963,1,13:18:06,11:27:09,11,33387750.0,16115036000.0,MPO光连接器+CPO+光纤光缆+深圳国资
2026-06-15,涨停池,002975.SZ,博杰股份,133.51,10.0025,7.6175,1,13:14:51,13:00:15,2,64740334.0,18338138000.0,AI服务器测试+MLCC设备+PCB+定增
2026-06-15,涨停池,002428.SZ,云南锗业,101.49,10.0043,15.0384,3,13:14:42,13:07:33,1,265630080.0,66276586000.0,磷化铟+AI光通信+锗业龙头
2026-06-15,涨停池,301387.SZ,光大同创,116.95,19.9979,17.8835,1,13:10:51,10:00:12,15,17203345.0,4991931700.0,光通信+碳纤维+一季报营收增长
2026-06-15,涨停池,601958.SH,金钼股份,28.07,9.9922,6.6943,3,13:05:46,09:32:13,22,137946480.0,90570786000.0,钼价上涨+钼基新材料+陕西国资
2026-06-15,涨停池,600520.SH,三佳科技,29.58,10.0037,8.1658,1,13:04:32,13:04:32,,14296014.0,4686359400.0,定增+先进封装+合肥国资
2026-06-15,涨停池,603052.SH,可川科技,90.78,9.9964,2.8593,1,13:03:06,13:03:06,,92486664.0,17057315000.0,硅光芯片+CPO+功能性器件
2026-06-15,涨停池,601696.SH,中银证券,12.69,9.9653,4.7692,2,13:01:08,09:38:08,1,123075234.0,35252820000.0,证券+中国银行背景+期货+业绩增长
2026-06-15,涨停池,000777.SZ,中核科技,18.06,9.9878,2.469,1,13:00:09,13:00:09,,54792234.0,6924399500.0,中核集团旗下+核电阀门+控股股东增持
2026-06-15,涨停池,603681.SH,永冠新材,27.39,10.0,12.967,1,13:00:01,11:19:31,4,35890432.0,6511748700.0,电子布+定增转型+固态电池+车规胶膜
2026-06-15,涨停池,301196.SZ,唯科科技,191.78,19.9975,10.6329,1,13:00:00,13:00:00,,25846191.0,15911199000.0,MPO+光纤连接头+机器人+模塑一体化
2026-06-15,涨停池,300548.SZ,长芯博创,268.84,20.0018,9.653,1,11:23:54,11:11:30,1,51716751.0,73221834000.0,光通信+CPO+高速铜缆
2026-06-15,涨停池,600563.SH,法拉电子,157.3,10.0,4.0286,1,11:19:21,10:17:03,58,49128093.0,35392500000.0,薄膜电容器+AI数据中心电源+固态变压器
2026-06-15,涨停池,002281.SZ,光迅科技,225.47,10.0015,7.6116,1,11:14:42,11:14:42,,351425210.0,175857620000.0,3.2T硅光NPO+CPO+定增上市+央企
2026-06-15,涨停池,002301.SZ,齐心集团,8.1,10.0543,4.6754,1,11:14:09,10:21:36,4,10291860.0,5815720800.0,AI应用+B2B集采+控股股东增持
2026-06-15,涨停池,688167.SH,炬光科技,398.26,20.0012,8.6661,3,11:14:00,10:12:45,24,99803956.0,51829147000.0,CPO技术许可+实控人终止减持+光通信元器件
2026-06-15,涨停池,603011.SH,合锻智能,34.22,9.9968,8.8658,4,11:13:41,11:13:41,,85070338.0,16918862000.0,CCL/PCB层压设备+光模块结构件+高端成形机床
2026-06-15,涨停池,002635.SZ,安洁科技,17.45,10.0252,9.3243,1,11:12:30,10:59:15,12,22373518.0,6902052800.0,折叠屏+苹果产业链+人形机器人
2026-06-15,涨停池,605376.SH,博迁新材,194.71,9.9994,4.1699,1,11:09:02,10:47:29,20,28064331.0,50936136000.0,MLCC镍粉+AI算力+扩产
2026-06-15,涨停池,001256.SZ,炜冈科技,25.89,9.983,5.396,1,11:07:51,11:07:51,,25817508.0,2767966100.0,包装印刷+新品发布+一季报增长
2026-06-15,涨停池,600703.SH,三安光电,15.31,9.9856,6.3928,1,11:06:55,09:56:37,51,138768800.0,76381877000.0,董事长增持+光芯片+碳化硅+AI算力
2026-06-15,涨停池,002106.SZ,莱宝高科,13.38,10.0329,5.5275,1,11:06:18,11:06:18,,57298913.0,9431595000.0,玻璃基板+AI PC+MED
2026-06-15,涨停池,603800.SH,洪田股份,74.83,9.9956,4.9271,1,11:05:59,11:05:59,,30597987.0,15564640000.0,PCB并购完成+电解铜箔设备+先进封装
2026-06-15,涨停池,688757.SH,胜科纳米,50.76,20.0,8.0109,1,11:05:38,10:25:25,1,61252397.0,9198744800.0,半导体检测+CPO+先进封装
2026-06-15,涨停池,000823.SZ,超声电子,20.09,10.0219,12.4092,1,11:04:03,11:04:03,,99630288.0,11939601000.0,转债完成赎回+PCB+覆铜板+汕头国资
2026-06-15,涨停池,603726.SH,朗迪集团,27.83,10.0,4.5938,1,10:59:44,10:15:29,4,25010821.0,5140373500.0,间接投资长鑫科技、甬矽电子+机器人关节+空调风叶
2026-06-15,涨停池,002859.SZ,洁美科技,82.81,10.0027,5.3441,1,10:57:12,10:14:06,25,38417878.0,33612530000.0,可转债强赎+MLCC离型膜+HVLP铜箔+复合集流体
2026-06-15,涨停池,603085.SH,天成自控,12.91,9.9659,2.9249,1,10:54:43,10:54:43,,35931758.0,5126561000.0,低空经济+航空座椅+季报增长
2026-06-15,涨停池,600176.SH,中国巨石,45.77,9.9976,3.9384,1,10:46:35,10:28:11,2,114681449.0,183223570000.0,电子布涨价+PCB+央企
2026-06-15,涨停池,605058.SH,澳弘电子,40.61,9.9946,3.1342,1,10:45:44,10:45:44,,68395362.0,5804141600.0,PCB+AI服务器电源
2026-06-15,涨停池,002990.SZ,盛视科技,49.46,10.0089,5.7023,1,10:45:21,10:45:21,,94102596.0,6826398100.0,算力产业合作协议+人形机器人+智慧口岸
2026-06-15,涨停池,000636.SZ,风华高科,65.03,9.9966,12.4305,1,10:43:36,10:02:54,6,194914350.0,75240563000.0,MLCC+元件+AI算力+广东国资
2026-06-15,涨停池,600226.SH,亨通股份,8.25,10.0,8.2226,1,10:38:02,10:18:47,2,73494861.0,24538645000.0,PCB铜箔+锂电铜箔+股东协议转让
2026-06-15,涨停池,002515.SZ,金字火腿,8.28,9.9602,11.306,1,10:37:18,09:45:03,36,49805550.0,9123309100.0,光通信芯片+火腿龙头+休闲食品+分红实施
2026-06-15,涨停池,002913.SZ,奥士康,61.58,10.0036,2.4988,3,10:35:42,10:35:42,,41949466.0,18577773000.0,PCB+AI服务器+AIPC+分红实施
2026-06-15,涨停池,601133.SH,柏诚股份,32.4,10.017,5.4046,1,10:34:19,09:49:07,20,11884320.0,16990131000.0,长鑫产业链+存储芯片+洁净室
2026-06-15,涨停池,002664.SZ,信质集团,19.53,10.0282,2.5137,1,10:32:15,10:32:15,,17701992.0,7862311000.0,人形机器人+低空经济+新能源汽车驱动电机
