日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-05-07,涨停池,600265.SH,*ST景谷,23.1,5.0,1.5974,1,15:00:00,10:44:57,16,92400.0,2998380000.0,算力租赁+资产赠与+林业
2026-05-07,涨停池,600082.SH,ST海泰,3.69,5.1282,5.934,4,15:00:00,09:31:58,6,214182.36,2340697700.0,天津国资+工业地产+利空落地+ST板块
2026-05-07,涨停池,002620.SZ,*ST瑞和,9.95,4.9578,5.7287,1,15:00:00,14:40:24,3,20397.5,3144916700.0,重整投资人+光伏建筑一体化+建筑装饰
2026-05-07,涨停池,002496.SZ,*ST辉丰,2.24,5.1643,4.5087,1,15:00:00,10:53:36,8,395808.0,2645996600.0,回购进展+功能肥+氨氢能源
2026-05-07,涨停池,000929.SZ,*ST兰黄,10.66,5.0246,2.4776,1,15:00:00,13:30:51,6,269698.0,1980140000.0,申请撤销退市风险警示+啤酒饮料+果汁扩产
2026-05-07,涨停池,600610.SH,中毅达,10.34,10.0,11.121,1,14:56:59,14:54:23,2,12608471.9,7328234100.0,季戊四醇+扭亏+中字头
2026-05-07,涨停池,603459.SH,红板科技,73.68,10.003,42.1575,1,14:54:37,14:54:37,,67233000.0,5824540900.0,PCB扩产+1.6T光模块+存储芯片
2026-05-07,涨停池,603067.SH,振华股份,40.7,10.0,6.431,1,14:54:19,14:54:19,,88850501.0,30749884000.0,铬盐龙头+储能+锂电池
2026-05-07,涨停池,600539.SH,狮头股份,20.59,9.9893,17.9795,1,14:52:26,10:28:12,3,9617589.0,4735700000.0,并购重组+机器视觉+锂电订单
2026-05-07,涨停池,002342.SZ,巨力索具,22.12,9.995,28.5839,1,14:49:00,14:49:00,,271704300.0,21117743000.0,商业航天+深海系泊+索具龙头+年报扭亏
2026-05-07,涨停池,003041.SZ,真爱美家,63.4,9.9931,6.927,2,14:47:18,14:35:45,5,7799468.0,8674603600.0,探迹科技入主+要约收购完成+毛毯龙头
