日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-06-03,涨停池,600516.SH,方大炭素,5.48,10.0402,4.3489,1,14:56:53,13:54:08,6,495392.0,22062318000.0,石墨电极龙头+电池材料+核电石墨
2026-06-03,涨停池,600777.SH,*ST新潮,5.63,5.0373,0.4211,1,14:56:46,14:56:46,,9939765.0,35841438000.0,页岩油+债务化解+申请摘帽
2026-06-03,涨停池,002046.SZ,国机精工,56.98,10.0,5.4535,1,14:55:33,09:44:27,3,4945864.0,30209541000.0,金刚石散热+商业航天+机器人轴承+央企
2026-06-03,涨停池,002856.SZ,*ST美芝,25.77,5.0122,9.2244,8,14:55:18,09:25:00,9,4805074.2,3193017500.0,庭外重组+佛山国资+建筑装饰
2026-06-03,涨停池,603663.SH,三祥新材,67.97,10.0016,4.6347,1,14:54:25,09:40:40,14,12757969.0,28739058000.0,半导体产业链+锆铪分离+核级锆
2026-06-03,涨停池,001212.SZ,中旗新材,54.89,10.0,8.9684,1,14:54:06,13:06:06,27,2508473.0,9542556500.0,先进封装+高纯石英砂+扭亏为盈
2026-06-03,涨停池,603886.SH,元祖股份,11.96,10.0276,6.621,1,14:53:17,14:53:17,,17698408.0,2870400000.0,烘焙食品+门店扩张+海峡两岸
2026-06-03,涨停池,603109.SH,神驰机电,21.23,10.0,2.6687,1,14:51:32,14:49:29,1,7087847.8,4433850700.0,机器人概念+小型发电机+拟分红
2026-06-03,涨停池,601208.SH,东材科技,56.49,10.0097,14.0515,1,14:50:15,09:53:48,16,15353982.0,57065234000.0,高速树脂+AI算力+项目投产+一季报增长
2026-06-03,涨停池,603319.SH,美湖股份,42.6,9.9923,16.7057,1,14:50:11,10:09:26,90,10774392.0,14447776000.0,宇树科技配套+机器狗订单+执行器
2026-06-03,涨停池,603938.SH,三孚股份,47.38,10.007,7.597,1,14:49:01,09:39:01,2,15199504.0,18128749000.0,光纤材料+存储芯片+硅基材料
2026-06-03,涨停池,002024.SZ,ST易购,1.31,4.8,0.8562,1,14:46:27,09:36:18,2,1796544.5,12121810600.0,债务和解+高管增持+家电零售+AI赋能
2026-06-03,涨停池,002323.SZ,*ST雅博,1.59,5.298,11.6543,8,14:45:12,09:30:24,9,3676398.0,3371580600.0,实控人拟变更+BIPV+枣庄国资
2026-06-03,涨停池,605018.SH,长华集团,15.81,10.0209,4.8096,1,14:43:14,13:00:32,2,18994134.0,7431740200.0,人形机器人+飞行汽车+协议转让
2026-06-03,涨停池,600596.SH,新安股份,14.4,10.0076,8.7835,3,14:42:35,13:23:05,14,7384262.4,19434198000.0,光纤上游+人形机器人+有机硅+一季报增长
2026-06-03,涨停池,603236.SH,移远通信,57.74,10.0019,5.6715,1,14:41:45,09:37:51,3,59094061.0,21151358000.0,卫星通信+物联网模组+人形机器人
2026-06-03,涨停池,688268.SH,华特气体,176.27,20.0014,13.0963,1,14:40:17,13:41:33,9,33078652.0,22036714000.0,电子特气+氦气+光刻气+国产替代
2026-06-03,涨停池,002156.SZ,通富微电,70.22,9.9937,11.6315,1,14:39:51,09:36:39,2,357782420.0,106555495000.0,CPO封装+AMD产业链+存储芯片封测
2026-06-03,涨停池,600381.SH,*ST春天,5.66,5.0093,1.5593,8,14:39:12,14:27:03,2,2466628.0,3322763800.0,申请摘帽+听花酒增长+白酒+大健康
2026-06-03,涨停池,601231.SH,环旭电子,43.62,10.0126,1.9439,1,14:38:50,09:33:53,5,126210195.0,104212764000.0,CPO+服务器+AI眼镜
2026-06-03,涨停池,600936.SH,北投科技,6.51,9.9662,11.8207,2,14:38:29,09:49:44,7,33157656.0,10878380800.0,AI应用+机器人概念+智慧交通+广西国资
2026-06-03,涨停池,000700.SZ,模塑科技,16.58,10.0199,16.1314,2,14:37:18,10:18:54,18,14590400.0,15220695000.0,金融资产出售+人形机器人+保险杠龙头
