日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-04-22,涨停池,600103.SH,青山纸业,5.72,10.0,23.5176,3,10:53:03,10:53:03,,303721240.0,12654522100.0,未知
2026-04-22,涨停池,600234.SH,科新发展,24.37,10.0226,5.0414,4,10:47:17,10:47:17,,26246198.0,6397636100.0,未知
2026-04-22,涨停池,600446.SH,金证股份,13.31,10.0,3.8913,1,10:45:52,10:45:52,,400597730.0,12528270100.0,未知
2026-04-22,涨停池,002397.SZ,梦洁股份,4.59,10.0719,6.5905,1,10:43:21,10:43:21,,217796880.0,2973687000.0,高端家纺+C2M+三胎概念
2026-04-22,涨停池,600961.SH,株冶集团,29.4,9.9888,19.3422,5,10:39:45,10:33:00,2,128428020.0,22103285000.0,一季报增长+黄金+铟金属+央企
2026-04-22,涨停池,603496.SH,恒为科技,31.5,9.986,7.7306,1,10:39:22,10:39:22,,607663350.0,10086591200.0,智算可视化+液冷服务器+拟现金并购数珩科技
2026-04-22,涨停池,603903.SH,中持股份,12.9,9.9744,4.4202,1,10:37:51,10:37:51,,180259440.0,3293621300.0,控制权变更+污水处理+PPP
2026-04-22,涨停池,605365.SH,立达信,30.42,10.0181,3.0569,2,10:36:17,10:36:17,,151205560.0,15271232000.0,LED照明+北美订单+机器人+泰国基地
2026-04-22,涨停池,603318.SH,水发燃气,9.41,10.0585,18.2616,3,10:36:10,09:52:34,2,101757689.0,4319857400.0,燃气轮机掺氢+天然气+氢能应用+山东国资
2026-04-22,涨停池,300890.SZ,翔丰华,39.79,19.994,25.4077,1,10:19:03,09:30:36,1,459385460.0,4331744200.0,钠离子电池+硅碳负极+一季报扭亏+定增扩产
2026-04-22,涨停池,301003.SZ,江苏博云,63.48,20.0,9.4515,1,10:17:42,10:11:51,1,187513950.0,4769909700.0,具身智能机器人+改性塑料+低空经济
2026-04-22,涨停池,003018.SZ,金富科技,52.2,10.0105,8.3058,4,10:14:42,09:31:03,19,75763080.0,12391627500.0,液冷产能扩张+瓶盖龙头+饮料供应链
2026-04-22,涨停池,603773.SH,沃格光电,64.36,9.9983,10.8355,10,10:14:30,10:14:30,,339996700.0,14459030000.0,玻璃基板+CPO+商业航天
2026-04-22,涨停池,600330.SH,天通股份,25.87,9.9915,16.4088,4,10:13:34,10:13:34,,666237040.0,31908948000.0,铌酸锂晶体+光模块+商业航天
2026-04-22,涨停池,600815.SH,厦工股份,4.52,9.9757,9.3202,1,10:09:02,09:33:41,4,83200092.0,8018907000.0,工程装备+雅鲁藏布江水电+厦门国资
2026-04-22,涨停池,600683.SH,京投发展,13.15,10.0418,4.5089,6,10:07:15,10:01:18,1,90429026.0,9741225400.0,拟剥离地产+TOD轨道物业+北京国资
