日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-04-17,涨停池,002285.SZ,世联行,3.42,9.9678,4.9539,1,10:56:15,10:56:15,,389903150.0,6755315500.0,未知
2026-04-17,涨停池,605081.SH,*ST太和,7.59,4.9793,4.714,3,10:55:46,10:03:10,14,14800.5,859545280.0,未知
2026-04-17,涨停池,600641.SH,先导基电,24.29,10.0091,5.6344,1,10:47:20,10:47:20,,553961750.0,22605001000.0,未知
2026-04-17,涨停池,600962.SH,国投中鲁,20.71,9.9841,2.7798,1,10:41:13,10:41:13,,233204960.0,5430369100.0,重组推进+芯片+央企+果汁龙头
2026-04-17,涨停池,688628.SH,优利德,77.8,20.0062,4.3201,1,10:39:23,10:39:23,,98041382.0,8695518300.0,拟收购+光通信+测试仪器
2026-04-17,涨停池,002108.SZ,沧州明珠,5.58,10.0592,13.2797,1,10:37:54,09:34:03,1,421191370.0,9193040000.0,锂电池隔膜+半固态电池+广州国资入主
2026-04-17,涨停池,603052.SH,可川科技,83.35,10.004,5.7697,2,10:33:46,10:33:46,,190453170.0,15661238000.0,硅光芯片+光模块+消费电子
2026-04-17,涨停池,603031.SH,安孚科技,57.46,9.9923,6.9812,1,10:33:05,10:33:05,,252005480.0,12458531400.0,CPO+南孚电池+增持计划+10转4.5
2026-04-17,涨停池,002980.SZ,华盛昌,73.12,10.0045,18.6445,5,10:27:48,10:27:48,,81353312.0,7413632700.0,光通信测试+拟收购伽蓝特+AI眼镜+仪器仪表
2026-04-17,涨停池,603922.SH,金鸿顺,21.51,10.0256,4.4748,1,10:25:50,10:25:50,,82736064.0,3854592000.0,新能源电池托盘+重组推进+汽车零部件
2026-04-17,涨停池,600520.SH,三佳科技,27.81,10.0079,7.2373,1,10:25:39,10:25:39,,145835640.0,4405938300.0,先进封装+合肥国资+半导体设备
2026-04-17,涨停池,003018.SZ,金富科技,39.22,10.014,6.0955,1,10:25:24,10:25:24,,211823420.0,9310337800.0,液冷收购+瓶盖龙头+饮料供应链
2026-04-17,涨停池,002418.SZ,康盛股份,6.19,9.9467,19.9891,1,10:23:57,10:23:57,,680173290.0,7034299500.0,液冷算力+家电制冷+扭亏预增
2026-04-17,涨停池,002528.SZ,ST英飞拓,5.38,5.0781,3.6244,13,10:22:24,10:22:24,,42837486.0,5650181300.0,庭外重组+深圳国资+智慧城市+AI安防
