日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-06-17,涨停池,000669.SZ,ST金鸿,4.22,4.9751,1.0728,1,10:02:18,09:49:57,1,9032825.6,2871325100.0,未知
2026-06-17,涨停池,002916.SZ,深南电路,444.27,10.0005,1.5222,1,09:59:33,09:59:33,,1955590800.0,295354890000.0,未知
2026-06-17,涨停池,603601.SH,再升科技,15.77,9.9721,11.491,1,09:57:03,09:55:48,1,522192120.0,18014717000.0,未知
2026-06-17,涨停池,002976.SZ,瑞玛精密,29.8,10.0037,8.3377,7,09:55:54,09:55:54,,184986030.0,2790413500.0,未知
2026-06-17,涨停池,688333.SH,铂力特,89.4,20.0,5.379,1,09:55:12,09:51:18,10,108270999.0,24524402000.0,未知
2026-06-17,涨停池,603976.SH,正川股份,27.7,10.0079,3.3829,1,09:54:07,09:54:07,,212273410.0,4188346600.0,股权转让+药用玻璃包装+医美包装
2026-06-17,涨停池,600707.SH,彩虹股份,12.66,9.9913,5.4289,1,09:54:04,09:47:49,9,204138700.0,45419899000.0,面板+基板玻璃+咸阳国资
2026-06-17,涨停池,002201.SZ,九鼎新材,12.76,10.0,7.8847,1,09:54:03,09:54:03,,222937360.0,7681815400.0,商业航天+风电叶片+特种玻璃纤维
2026-06-17,涨停池,600186.SH,莲花控股,14.66,9.9775,9.2979,2,09:53:54,09:36:33,14,289982060.0,26228767000.0,算力+阶跃星辰投资+半导体材料+调味品龙头
2026-06-17,涨停池,603637.SH,镇海股份,18.27,9.994,3.2876,1,09:53:42,09:53:42,,101226342.0,4360791000.0,控制权转让+加氢技术+浙江国企
2026-06-17,涨停池,603285.SH,键邦股份,50.58,10.0043,5.1183,1,09:52:49,09:52:49,,148796240.0,3150971100.0,AI算力+商业航天+锂电池
2026-06-17,涨停池,600552.SH,凯盛科技,24.13,9.9818,6.4002,1,09:52:33,09:51:09,1,423059680.0,22793364000.0,玻璃基板+面板+央企改革
2026-06-17,涨停池,300088.SZ,长信科技,10.57,19.9773,15.5706,1,09:51:18,09:48:51,2,842060030.0,26271760000.0,算力+UTG+国企
2026-06-17,涨停池,002080.SZ,中材科技,82.41,9.9973,2.3076,3,09:50:42,09:45:06,7,222218570.0,138294160000.0,特种电子布+风电叶片+央企背景
2026-06-17,涨停池,002906.SZ,华阳集团,28.9,10.0114,1.9609,1,09:49:12,09:49:12,,260386110.0,15161304000.0,CPO+人形机器人+AI BOX+HUD
2026-06-17,涨停池,002066.SZ,瑞泰科技,24.53,10.0,3.1226,1,09:48:45,09:45:15,1,145646880.0,5666430000.0,核电+耐材+央企
2026-06-17,涨停池,002404.SZ,嘉欣丝绸,6.84,9.9678,5.5563,1,09:47:42,09:44:42,1,137457320.0,3115917100.0,外贸增长+丝绸全产业链+品牌升级
2026-06-17,涨停池,000725.SZ,京东方A,6.71,10.0,4.5871,1,09:46:57,09:46:57,,6307183400.0,237313470000.0,玻璃基封装载板+光互连+半导体显示
2026-06-17,涨停池,600192.SH,长城电工,8.35,10.0132,6.2248,2,09:45:49,09:31:22,3,79768385.0,3688595800.0,输变电设备+核电+一带一路+国企改革
2026-06-17,涨停池,002106.SZ,莱宝高科,14.78,9.9702,5.2331,3,09:43:54,09:43:54,,470498490.0,10418458400.0,MED项目+AI PC+分红
2026-06-17,涨停池,603989.SH,艾华集团,37.73,10.0,3.4338,2,09:43:46,09:38:19,5,115868830.0,15045964000.0,AI数据中心+机器人+铝电解电容+薄膜电容
2026-06-17,涨停池,000823.SZ,超声电子,22.11,10.0,8.5228,3,09:43:33,09:43:33,,599674410.0,13140098500.0,PCB+转债赎回完成+产能扩张
2026-06-17,涨停池,603065.SH,宿迁联盛,15.9,10.0346,7.6844,7,09:42:05,09:42:05,,31838478.0,6661584400.0,提前终止减持+跨界磷化铟+光稳定剂
2026-06-17,涨停池,300735.SZ,光弘科技,24.85,19.9903,4.4493,1,09:41:42,09:41:42,,600696740.0,18821809000.0,液冷服务器+汽车电子+EMS
2026-06-17,涨停池,600237.SH,铜峰电子,12.56,9.9825,7.0576,3,09:41:17,09:41:17,,357849270.0,7845174400.0,PET铜箔+薄膜电容器+国企
2026-06-17,涨停池,605006.SH,山东玻纤,26.38,10.0083,5.8569,2,09:40:15,09:39:24,2,140636370.0,16576139000.0,电子布涨价+PCB+风电纱
2026-06-17,涨停池,603773.SH,沃格光电,166.13,9.998,4.8244,2,09:39:14,09:39:14,,560919170.0,37325861000.0,玻璃基板+先进封装+显示精加工
2026-06-17,涨停池,600176.SH,中国巨石,54.6,9.9919,1.6431,3,09:39:11,09:38:26,1,1161365100.0,218571270000.0,电子布涨价+PCB+央企
2026-06-17,涨停池,600676.SH,交运股份,7.03,10.0156,1.6381,1,09:38:31,09:36:16,1,140594590.0,7230305400.0,资产置换+拟更名+文体旅+上海国资
2026-06-17,涨停池,603115.SH,海星股份,119.94,9.9963,1.4831,3,09:36:50,09:36:50,,110692626.0,29012335000.0,AI服务器电极箔+市占率第一+业绩增长
