日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-05-29,涨停池,002102.SZ,ST能特,2.32,4.9774,0.9586,1,14:18:09,09:45:21,1,1478072.0,5040942900.0,未知
2026-05-29,涨停池,603890.SH,春秋电子,24.81,10.0222,8.6031,1,14:17:58,09:33:46,1,172982760.0,11085316400.0,戴尔产业链+AIPC镁合金+人形机器人
2026-05-29,涨停池,603303.SH,得邦照明,28.78,10.0153,2.4534,1,14:17:53,09:35:20,7,416734.4,13726465000.0,车载照明+车灯控制器+汽车电子+收购嘉利股份
2026-05-29,涨停池,688622.SH,*ST禾信,116.98,20.0041,3.7243,1,14:12:05,10:04:02,21,2596137.1,8243056600.0,拟收购量羲技术+量子计算+质谱仪
2026-05-29,涨停池,002207.SZ,*ST准油,8.85,4.9822,10.1617,1,14:11:24,09:57:45,22,6429525.0,2308185300.0,未知
2026-05-29,涨停池,000078.SZ,ST海王,1.68,5.0,4.4633,2,14:09:03,09:39:03,4,8977416.0,4410362400.0,未知
2026-05-29,涨停池,000926.SZ,福星股份,2.59,10.2128,9.9014,1,14:04:54,14:04:54,,176536580.0,4074611700.0,其它
2026-05-29,涨停池,600110.SH,诺德股份,12.66,9.9913,14.7192,2,13:59:14,09:41:44,9,156198690.0,21967391000.0,铜箔+HVLP+固态电池+满产满销
2026-05-29,涨停池,600863.SH,华能蒙电,7.3,9.9398,8.9681,5,13:36:41,10:09:23,7,102806630.0,47646281000.0,电力+新能源+煤电联营+央企
2026-05-29,涨停池,002289.SZ,*ST宇顺,42.95,5.0122,1.3025,2,13:31:39,13:23:57,5,10376720.0,11786821500.0,摘帽申请+一季报暴增+IDC并表+算力租赁
2026-05-29,涨停池,000799.SZ,酒鬼酒,45.74,10.0048,8.5745,1,13:15:33,11:09:12,2,209251350.0,14860845000.0,白酒+胖东来联名+央企+一季报改善
2026-05-29,涨停池,002824.SZ,和胜股份,26.47,10.0166,9.4739,1,13:07:36,13:07:36,,286283640.0,5986882200.0,折叠屏+电池结构件+铝合金型材+分红
2026-05-29,涨停池,600869.SH,远东股份,24.1,9.9954,5.4162,1,13:01:07,13:01:07,,110611505.0,53486401000.0,光通信+算力AI+减持完毕+一季报增长
2026-05-29,涨停池,601086.SH,国芳集团,8.56,10.0257,4.5259,1,11:03:35,11:03:35,,113241267.0,5700960000.0,新零售+算力布局+一季报增长
2026-05-29,涨停池,601702.SH,华峰铝业,20.57,10.0,2.8238,1,11:03:11,10:29:44,1,192833470.0,20539774000.0,分红+铝热传输材料+特斯拉概念
2026-05-29,涨停池,002806.SZ,华锋股份,18.49,9.9941,30.4214,2,10:58:36,09:30:00,2,56442796.0,3219203000.0,超级电容用材料+铝箔材+SiC控制器+实控人变更
2026-05-29,涨停池,002634.SZ,*ST棒杰,4.56,5.0691,2.3923,1,10:50:42,09:34:18,2,6168768.0,2016592600.0,美年大健康入主+预重整推进+无缝服装
2026-05-29,涨停池,000151.SZ,中成股份,13.31,10.0,10.2891,1,10:44:39,10:22:18,1,86320674.0,4098610800.0,成套设备出口+储能+央企+一带一路
2026-05-29,涨停池,600488.SH,津药药业,5.54,9.9206,10.8563,1,10:43:58,10:38:37,4,58929634.0,6049052200.0,新品获批+仿制药+甾体激素
2026-05-29,涨停池,002081.SZ,金螳螂,6.16,10.0,13.527,1,10:39:36,10:15:30,3,161122010.0,16288539000.0,中标2.94亿+洁净室+城市更新+建筑装饰
2026-05-29,涨停池,000025.SZ,特力A,15.66,9.9719,3.0475,1,10:39:21,10:39:21,,142851840.0,6150908500.0,物业租赁+深圳国资+黄金珠宝
2026-05-29,涨停池,600857.SH,宁波中百,15.51,10.0,10.8746,1,10:35:24,09:51:39,2,66889760.0,3479201900.0,零售+老字号+杭州金帝入主
2026-05-29,涨停池,000090.SZ,天健集团,3.85,10.0,5.7128,2,10:31:48,09:49:00,1,82378400.0,7193461000.0,城中村改造+地产+董事长变更+深圳国资
