日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-05-22,涨停池,000555.SZ,神州信息,14.29,10.0077,1.621,1,09:30:06,09:30:06,,264925780.0,13927485000.0,未知
2026-05-22,涨停池,000518.SZ,四环生物,4.13,10.1333,5.6557,5,09:30:03,09:30:03,,256965920.0,4251982400.0,未知
2026-05-22,涨停池,603232.SH,格尔软件,20.04,9.989,1.8297,1,09:30:00,09:30:00,,570490700.0,4635251900.0,未知
2026-05-22,涨停池,002938.SZ,鹏鼎控股,103.93,10.0021,0.2927,1,09:30:00,09:30:00,,2389246400.0,240019400000.0,未知
2026-05-22,涨停池,603661.SH,恒林股份,32.53,10.0101,0.624,2,09:25:03,09:25:03,,95893235.0,4523850500.0,未知
2026-05-22,涨停池,600611.SH,大众交通,6.13,10.0539,1.5697,3,09:25:01,09:25:01,,632638850.0,9583129300.0,未知
2026-05-22,涨停池,300069.SZ,金利华电,52.87,19.9955,0.8398,3,09:25:00,09:25:00,,518786880.0,6185790000.0,未知
2026-05-22,涨停池,002055.SZ,ST得润,7.17,4.978,1.7292,5,09:25:00,09:25:00,,34228863.0,4258908400.0,未知
2026-05-22,炸板池,605566.SH,福莱蒽特,41.0,9.1006,1.7457,1,09:30:07,09:25:04,,0.0,5466940000.0,未知
2026-05-22,跌停池,600180.SH,*ST瑞茂,1.49,-5.0955,0.1025,1,,,,0.0,1619074900.0,未知
2026-05-22,跌停池,603008.SH,ST喜临门,8.51,-5.0223,0.0999,1,,,,0.0,3134168600.0,未知
2026-05-22,跌停池,603779.SH,威龙股份,13.07,-9.9862,1.0286,1,,,,0.0,4340321600.0,未知
2026-05-22,跌停池,600759.SH,ST洲际,2.65,-5.0179,0.5565,1,,,,0.0,10980767300.0,未知
2026-05-22,跌停池,002717.SZ,*ST岭南,1.05,-5.4054,0.1622,1,,,,0.0,1804481700.0,未知
2026-05-22,跌停池,002620.SZ,*ST瑞和,8.01,-4.9822,0.1136,1,,,,0.0,2531737000.0,未知
2026-05-22,跌停池,002514.SZ,*ST宝馨,4.28,-4.8889,0.8497,1,,,,0.0,2371259600.0,未知
2026-05-22,跌停池,000677.SZ,ST海龙,2.15,-4.8673,0.1371,1,,,,0.0,1857552600.0,未知
