日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-06-25,涨停池,000823.SZ,超声电子,25.87,9.9915,5.4741,8,09:32:15,09:32:15,,346508700.0,15390895000.0,未知
2026-06-25,涨停池,000818.SZ,航锦科技,14.81,10.0297,2.4602,2,09:32:03,09:32:03,,432137870.0,9748111400.0,未知
2026-06-25,涨停池,002068.SZ,黑猫股份,14.83,10.0148,4.7478,5,09:31:45,09:31:45,,184544520.0,10899743300.0,未知
2026-06-25,涨停池,603698.SH,航天工程,41.1,10.0107,2.4165,2,09:31:23,09:31:23,,12658800.0,22029189000.0,未知
2026-06-25,涨停池,000838.SZ,*ST发展,1.66,5.0633,0.8474,2,09:31:00,09:31:00,,12288150.0,1749251300.0,未知
2026-06-25,涨停池,605598.SH,上海港湾,42.27,9.9922,0.732,2,09:30:50,09:30:50,,130026747.0,10272320500.0,未知
2026-06-25,涨停池,000056.SZ,*ST皇庭,1.97,4.7872,1.635,4,09:30:42,09:30:42,,17850958.0,1780354400.0,未知
2026-06-25,涨停池,603595.SH,ST东尼,35.22,5.0089,0.3187,8,09:30:06,09:30:06,,25851762.0,8186618700.0,未知
2026-06-25,涨停池,000677.SZ,ST海龙,1.68,5.0,1.5333,1,09:30:06,09:30:06,,19198566.0,1451483000.0,未知
2026-06-25,涨停池,600228.SH,返利科技,9.81,9.9776,0.4161,2,09:25:04,09:25:04,,358608470.0,4081324700.0,未知
2026-06-25,涨停池,605366.SH,宏柏新材,13.07,10.0168,1.0846,3,09:25:03,09:25:03,,252439140.0,10100858000.0,未知
2026-06-25,涨停池,600667.SH,太极实业,25.31,9.9957,0.4272,5,09:25:00,09:25:00,,1727658600.0,52936933000.0,未知
2026-06-25,涨停池,002822.SZ,ST中装,2.76,4.943,0.3438,3,09:25:00,09:25:00,,20234940.0,2950292300.0,未知
2026-06-25,涨停池,002674.SZ,兴业科技,26.21,9.9874,0.6176,5,09:25:00,09:25:00,,1313784110.0,7668093300.0,未知
2026-06-25,炸板池,603698.SH,航天工程,41.1,10.0107,2.4674,2,09:31:23,09:31:23,,0.0,22029189000.0,未知
2026-06-25,炸板池,603929.SH,亚翔集成,255.0,9.9707,0.9155,1,09:29:34,09:25:04,1,0.0,54406800000.0,未知
2026-06-25,炸板池,603678.SH,火炬电子,75.11,9.9707,2.3097,1,09:32:19,09:31:37,,0.0,35719810000.0,未知
2026-06-25,炸板池,603989.SH,艾华集团,53.65,9.8035,1.7719,1,09:31:49,09:31:34,1,0.0,21394539000.0,未知
2026-06-25,炸板池,600888.SH,新疆众和,15.99,9.1468,1.9815,1,09:31:26,09:30:26,3,0.0,24833844000.0,未知
2026-06-25,炸板池,002990.SZ,盛视科技,71.87,8.8939,3.4107,1,09:32:21,09:31:36,,0.0,9919394100.0,未知
2026-06-25,炸板池,605336.SH,*ST帅电,15.36,-0.9671,0.6881,1,09:30:56,09:25:02,1,0.0,2817215200.0,未知
2026-06-25,跌停池,002547.SZ,*ST春兴,2.61,-5.0909,0.5647,1,,,,0.0,2883546700.0,未知
2026-06-25,跌停池,603976.SH,正川股份,26.26,-10.0069,1.1205,1,,,,0.0,3970613000.0,未知
2026-06-25,跌停池,603201.SH,常润股份,17.3,-9.9896,1.1368,1,,,,0.0,3258537000.0,未知
2026-06-25,跌停池,000826.SZ,*ST启环,1.82,-5.2083,0.5789,1,,,,0.0,2593782300.0,未知
2026-06-25,跌停池,600491.SH,ST龙元,1.06,-5.3571,1.018,1,,,,0.0,1621543400.0,未知
2026-06-25,跌停池,603272.SH,*ST联翔,25.29,-4.9962,0.0352,1,,,,0.0,2620726800.0,未知
2026-06-25,跌停池,688639.SH,华恒生物,17.12,-20.0,0.3491,1,,,,0.0,4281980700.0,未知
2026-06-25,跌停池,600180.SH,*ST瑞茂,1.08,-5.2632,0.1653,1,,,,0.0,1173557660.0,未知
2026-06-25,跌停池,603429.SH,*ST集友,9.32,-4.9949,0.5232,1,,,,0.0,4888204500.0,未知
2026-06-25,跌停池,002856.SZ,*ST美芝,17.66,-5.0027,0.2296,1,,,,0.0,2188152500.0,未知
2026-06-25,跌停池,002667.SZ,*ST威领,12.53,-5.0038,0.4979,1,,,,0.0,2964735800.0,未知
2026-06-25,跌停池,002514.SZ,*ST宝馨,2.37,-4.8193,0.0628,1,,,,0.0,1313057300.0,未知
2026-06-25,跌停池,002217.SZ,ST合力泰,2.17,-4.8246,0.0277,1,,,,0.0,15796130000.0,未知
