日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-08-26,涨停池,000010.SZ,*ST美丽,1.68,9.8039,2.9269,1,11:08:06,11:08:06,,19648440.0,1541604400.0,未知
2026-08-26,涨停池,003040.SZ,楚天龙,17.03,10.0129,22.8257,4,11:04:27,10:26:15,14,104712361.0,7780159900.0,数字人民币+金融科技+数字安全
2026-08-26,涨停池,000533.SZ,顺钠股份,11.61,10.0474,10.4677,1,11:03:42,11:03:42,,545158740.0,7951716900.0,未知
2026-08-26,涨停池,600969.SH,郴电国际,9.5,9.9537,2.5664,1,11:00:59,11:00:59,,123218791.0,3515479600.0,未知
2026-08-26,涨停池,600371.SH,万向德农,9.54,10.0346,16.0024,2,10:53:24,09:35:12,5,49485888.0,2791194100.0,转基因玉米+玉米种业+新品研发
2026-08-26,涨停池,000677.SZ,ST海龙,1.89,9.8837,5.4404,1,10:53:24,10:53:24,,23434110.0,1632918300.0,航空并购+业务优化+帘子布
2026-08-26,涨停池,301630.SZ,同宇新材,196.81,19.9988,18.6323,1,10:49:06,09:30:00,8,85458838.0,4129014800.0,中报增长+电子树脂+高频高速+覆铜板上游
2026-08-26,涨停池,002719.SZ,ST麦趣,6.77,10.0813,3.0097,1,10:47:42,10:47:42,,10486730.0,1095875440.0,破产撤回+乳制品+烘焙食品
2026-08-26,涨停池,603093.SH,南华期货,12.71,10.0433,3.7457,1,10:44:48,10:38:09,3,104236362.0,11210715600.0,期货经纪+境外清算+中报增长
2026-08-26,涨停池,603083.SH,剑桥科技,190.85,10.0,9.074,1,10:43:45,10:43:45,,1385342000.0,52596041000.0,高速光模块+1.6T+CPO/NPO+中报增长
2026-08-26,涨停池,603106.SH,恒银科技,8.2,10.0671,7.8395,1,10:39:10,10:38:37,1,77162804.0,4268264000.0,金融信创+AI应用+智能终端
2026-08-26,涨停池,600604.SH,市北高新,5.1,9.9138,5.2877,3,10:28:08,09:34:41,4,31089569.0,7178019500.0,间接参股长存+数字园区+中报减亏+上海国资
2026-08-26,涨停池,002094.SZ,青岛金王,5.65,9.9222,14.2314,2,10:27:39,10:27:39,,80040499.0,3901062600.0,CIPS+蜡烛香薰+美妆零售+金融投资
2026-08-26,涨停池,300333.SZ,兆日科技,12.68,19.9622,14.5781,1,10:25:30,10:25:30,,302881450.0,4245011200.0,互联网金融+拟收购佰内科技+控制权变更+服务器技术服务
2026-08-26,涨停池,601212.SH,白银有色,7.24,10.0304,6.8623,4,10:22:21,10:22:21,,1032348700.0,53610567000.0,白银+黄金+多金属综合+锂电材料
2026-08-26,涨停池,600095.SH,湘财股份,8.67,10.0254,2.711,1,10:19:07,10:18:46,1,395792440.0,24789158000.0,证券+中报预增+吸收合并
2026-08-26,涨停池,301177.SZ,迪阿股份,28.73,20.0084,1.7954,1,10:16:09,10:16:09,,160627360.0,11492287300.0,高端婚嫁黄金+求婚钻戒+门店优化
2026-08-26,涨停池,000712.SZ,锦龙股份,9.75,10.0451,5.6359,1,10:10:57,09:45:54,1,329181450.0,8733407700.0,证券业务+算力租赁+重大重组
2026-08-26,涨停池,603200.SH,上海洗霸,42.69,9.9974,9.9735,3,10:09:48,09:55:30,1,176373740.0,7491245600.0,固态电池+液冷+水处理
2026-08-26,涨停池,603618.SH,杭电股份,31.92,9.9931,11.1748,1,10:03:01,09:32:28,3,515809480.0,22068710000.0,半年报高增+光纤光缆+定增扩产
2026-08-26,涨停池,000017.SZ,深中华A,9.46,10.0,23.5707,5,10:02:24,10:00:24,2,105947705.0,4170175700.0,黄金珠宝+珠宝加工+客户拓展
2026-08-26,涨停池,002721.SZ,金一文化,3.08,10.0,6.567,1,09:59:51,09:56:18,2,265034620.0,8190886100.0,黄金珠宝+数字货币+AI应用+海淀国资
2026-08-26,涨停池,002078.SZ,太阳纸业,15.27,10.0144,1.5738,1,09:59:48,09:32:06,3,83464293.0,42398341000.0,半年报增长+包装纸+林浆纸一体化
2026-08-26,涨停池,002366.SZ,融发核电,6.24,10.0529,4.1307,1,09:58:36,09:25:00,1,327067100.0,11546607700.0,核电中标+核电装备+核聚变
2026-08-26,涨停池,600227.SH,赤天化,4.19,9.9738,19.6918,1,09:56:53,09:45:02,1,9061294.0,5353143200.0,甲醇+尿素+煤化工+中报扭亏
2026-08-26,涨停池,000536.SZ,华映科技,3.59,10.1227,2.7284,1,09:55:45,09:33:36,1,110106664.0,9919466200.0,显示面板+车载显示+高附加值转型
2026-08-26,涨停池,002949.SZ,华阳国际,13.68,9.9678,13.5327,2,09:52:48,09:36:36,5,70350782.0,2078342700.0,AI设计+城市更新+装配式建筑
2026-08-26,涨停池,600362.SH,江西铜业,48.57,10.0113,3.6433,1,09:51:41,09:50:59,1,1108986910.0,100794766000.0,半年报增长+铜业主业+算力铜箔
2026-08-26,涨停池,603121.SH,华培动力,13.83,10.0239,3.0292,1,09:51:19,09:50:52,1,62923734.0,4681921300.0,人形机器人+六维力传感器+芯片
2026-08-26,涨停池,002047.SZ,宝鹰股份,3.63,10.0,3.2821,1,09:48:30,09:37:57,1,139004850.0,5503656900.0,光耦合器+风电+股权转让+国企改革
2026-08-26,涨停池,603979.SH,金诚信,80.71,10.0041,0.9681,1,09:47:34,09:47:34,,467632210.0,50346299000.0,中报增长+铜矿开发+矿山服务
2026-08-26,涨停池,002295.SZ,精艺股份,10.09,10.0327,2.5119,1,09:45:51,09:45:24,1,99325425.0,2526808400.0,铜加工+头部客户+国资背景
2026-08-26,涨停池,002703.SZ,浙江世宝,17.46,10.0189,12.2462,2,09:42:42,09:31:12,4,184983460.0,10232399400.0,无人驾驶+线控转向+车企配套+半年报增长
2026-08-26,涨停池,002942.SZ,新农股份,17.28,9.9936,3.9617,1,09:39:36,09:39:36,,123980026.0,2397739700.0,农药制剂+噻唑锌+业绩增长
2026-08-26,涨停池,000428.SZ,华天酒店,4.75,9.9537,4.4806,2,09:39:06,09:39:06,,154953410.0,4839898500.0,旅游酒店+生活服务+国资背景
2026-08-26,涨停池,603392.SH,万泰生物,30.91,10.0,0.599,1,09:38:17,09:37:50,1,242447530.0,39082382000.0,股份捐赠+九价HPV疫苗+疫苗诊断+出海
2026-08-26,涨停池,605162.SH,新中港,9.9,10.0,5.6917,1,09:37:39,09:37:39,,105353672.0,4384178500.0,热电联产+弗迪电池供汽+电网储能
2026-08-26,涨停池,601038.SH,一拖股份,14.33,9.977,1.9318,1,09:36:50,09:36:41,1,163765810.0,10485336600.0,农机出海+高端农机+扣非增长
2026-08-26,涨停池,600103.SH,青山纸业,3.47,10.1587,9.6689,2,09:36:32,09:35:44,1,160211320.0,7676781800.0,光模块+竹浆纸+福建国资
2026-08-26,涨停池,000890.SZ,法尔胜,7.98,10.069,4.0983,1,09:36:21,09:36:21,,135901790.0,3347538500.0,光纤参股+环保业务+金属制品
2026-08-26,涨停池,605169.SH,洪通燃气,12.41,10.0177,2.1118,1,09:31:46,09:31:19,1,73886658.0,3510540800.0,业绩增长+LNG/CNG+新疆燃气
2026-08-26,涨停池,002963.SZ,豪尔赛,22.35,9.9902,3.3198,2,09:31:45,09:31:45,,88727265.0,3337756500.0,液冷服务器+智慧光艺+照明工程+智慧城域
2026-08-26,涨停池,600468.SH,百利电气,6.57,10.0503,3.8357,1,09:31:25,09:30:46,1,201381670.0,7146421100.0,可控核聚变+超导+电网设备+营收增长
2026-08-26,涨停池,688185.SH,康希诺,85.62,20.0,4.6431,5,09:30:54,09:30:54,,241517750.0,9792607800.0,mRNA肿瘤疫苗+破伤风疫苗+创新疫苗
2026-08-26,涨停池,600479.SH,千金药业,11.02,9.98,4.8472,1,09:30:03,09:30:03,,115719643.0,4611948400.0,业绩增长+女性健康+创新药
2026-08-26,涨停池,605277.SH,新亚电子,16.69,10.0198,2.3796,1,09:30:01,09:30:01,,127957206.0,6445613100.0,半年报增长+高速铜缆+AI服务器
2026-08-26,涨停池,603396.SH,金辰股份,28.44,10.0193,2.8403,1,09:25:04,09:25:04,,76986568.0,3939721500.0,拟投资+半导体装备+钙钛矿设备+光伏设备
2026-08-26,涨停池,002855.SZ,捷荣技术,12.1,10.0,0.8579,2,09:25:00,09:25:00,,105850800.0,2979349500.0,消费电子+精密结构件+亏损收窄
2026-08-26,涨停池,002742.SZ,冀衡医药,5.15,10.0427,1.941,2,09:25:00,09:25:00,,146039070.0,2698193800.0,医药制造+半年报减亏+资产注入
2026-08-26,涨停池,002418.SZ,康盛股份,4.46,10.1235,10.057,2,09:25:00,09:25:00,,163974580.0,5068344000.0,液冷+智算中心+家电制冷
2026-08-26,涨停池,002084.SZ,海鸥住工,4.79,10.1149,0.3188,3,09:25:00,09:25:00,,566211530.0,3087799000.0,控制权拟变更+装配式厨卫+越南制造
2026-08-26,涨停池,000632.SZ,ST三木,4.0,9.8901,1.2067,1,09:25:00,09:25:00,,64354736.0,1861926400.0,跨境电商+国资背景+资产盘活
2026-08-26,炸板池,000997.SZ,新大陆,20.47,8.8251,6.9976,1,11:03:09,09:50:33,3,0.0,20622284000.0,未知
2026-08-26,炸板池,600272.SH,开开实业,20.76,8.2377,29.472,1,09:54:06,09:40:48,9,0.0,3321600000.0,未知
2026-08-26,炸板池,002427.SZ,尤夫股份,4.83,6.3877,5.7595,1,09:55:21,09:41:57,1,0.0,4755221900.0,未知
2026-08-26,炸板池,603286.SH,日盈电子,44.0,6.3573,4.748,1,09:37:31,09:34:46,1,0.0,5142905700.0,未知
2026-08-26,炸板池,002686.SZ,亿利达,7.21,5.7185,15.0492,1,10:00:33,09:30:06,2,0.0,3768875100.0,未知
2026-08-26,炸板池,600594.SH,益佰制药,4.04,5.2083,10.9422,1,10:15:25,09:33:10,1,0.0,3168951400.0,未知
2026-08-26,炸板池,603955.SH,大千生态,21.13,5.1244,3.0069,1,09:32:11,09:32:08,1,0.0,2867763600.0,未知
2026-08-26,炸板池,000721.SZ,西安饮食,7.0,4.6338,7.0225,1,10:03:39,10:03:27,1,0.0,3586522200.0,未知
2026-08-26,炸板池,002172.SZ,澳洋健康,4.82,4.329,28.0585,1,10:07:24,09:37:09,1,0.0,3687978300.0,未知
2026-08-26,炸板池,000931.SZ,中关村,5.43,4.023,15.8248,1,09:50:09,09:30:00,1,0.0,4078090400.0,未知
2026-08-26,炸板池,002412.SZ,汉森制药,12.82,3.974,24.5895,1,10:12:12,09:30:03,1,0.0,6382372900.0,未知
2026-08-26,炸板池,600165.SH,宁科生物,3.39,3.6697,5.2121,1,09:32:06,09:32:00,1,0.0,2484577300.0,未知
2026-08-26,炸板池,002880.SZ,卫光生物,23.33,3.459,4.4869,1,10:16:06,09:30:27,1,0.0,5291244000.0,未知
2026-08-26,炸板池,002445.SZ,中南文化,3.79,2.1563,13.0841,1,09:34:24,09:25:00,1,0.0,8968103500.0,未知
