日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-08-03,涨停池,603039.SH,泛微网络,41.16,9.9947,13.4186,3,11:18:07,09:55:25,3,164332950.0,12662427200.0,AI应用+半年报预增+协同办公
2026-08-03,涨停池,300305.SZ,裕兴股份,6.06,20.0,10.1764,1,11:04:36,10:44:33,1,90164316.0,1948143900.0,PCB概念+MLCC离型膜+光学聚酯薄膜
2026-08-03,涨停池,000608.SZ,阳光股份,6.71,10.0,4.2693,1,10:58:51,10:58:51,,106923957.0,5001818900.0,商业物业经营+数字园区
2026-08-03,涨停池,605056.SH,咸亨国际,14.81,10.0297,1.796,1,10:54:23,10:54:23,,127626656.0,5974253300.0,机器人概念+具身智能+电网MRO
2026-08-03,涨停池,002620.SZ,*ST瑞和,4.93,10.0446,2.2428,1,10:53:30,10:53:30,,9927787.5,1558235100.0,预重整+光伏建筑一体化+ST板块
2026-08-03,涨停池,603617.SH,君禾股份,6.81,10.0162,3.9916,1,10:51:10,10:51:10,,50846388.0,2633606400.0,液冷泵+家用水泵出口+池底清洁器
2026-08-03,涨停池,603156.SH,养元饮品,42.6,9.9923,0.958,1,10:43:03,10:43:03,,63154585.0,53687824000.0,间接持有长江存储股权+创投+植物蛋白饮料
2026-08-03,涨停池,688066.SH,*ST航图,9.68,19.9504,5.0204,1,10:40:14,10:40:14,,26708359.0,2549028800.0,商业航天+低空经济+AI应用
2026-08-03,涨停池,002075.SZ,沙钢股份,4.11,9.893,2.9956,1,10:39:48,10:39:48,,162559520.0,9016608100.0,特钢+军工+新能源车用钢
2026-08-03,涨停池,002792.SZ,通宇通讯,26.14,10.0168,5.7978,1,10:36:12,10:36:12,,461385660.0,8830732000.0,商业航天+卫星通信+基站天线+光模块
2026-08-03,涨停池,002681.SZ,奋达科技,4.76,9.9307,4.0393,1,10:31:45,10:31:45,,143535050.0,7469700500.0,人形机器人+AI陪伴机器人+智能穿戴
2026-08-03,涨停池,601865.SH,福莱特,11.09,10.0198,1.5114,1,10:31:24,10:07:33,1,212247810.0,21082373000.0,光伏玻璃+减供稳价+H股回购
2026-08-03,涨停池,603610.SH,麒盛科技,14.5,10.0152,2.9613,1,10:29:08,10:29:08,,125366652.0,5118378500.0,AI睡眠智能体+脑机接口+智能电动床
2026-08-03,涨停池,603036.SH,如通股份,12.76,10.0,4.0872,1,10:23:42,10:23:42,,52365152.0,2628636900.0,油气钻采+天然气+轨交业务
2026-08-03,涨停池,301082.SZ,久盛电气,10.62,20.0,9.956,1,10:21:42,10:21:42,,124029143.0,2896157400.0,核电+油井加热电缆+特种电缆
2026-08-03,涨停池,600396.SH,华电辽能,15.51,10.0,15.0131,1,10:20:23,10:20:23,,549523020.0,22841683000.0,火电+用电负荷新高+央企
2026-08-03,涨停池,000820.SZ,神雾节能,3.87,9.9432,19.7466,3,10:18:12,09:34:24,7,18498987.0,1149261810.0,撤销退市风险警示+储能+再生铜
2026-08-03,涨停池,603192.SH,汇得科技,21.88,10.005,2.4778,1,10:09:38,10:09:38,,64911396.0,3050213500.0,聚氨酯+机器人材料+新能源电池制件
2026-08-03,涨停池,603217.SH,元利科技,21.29,10.0258,1.6153,1,10:09:07,10:09:07,,68147161.0,4430185000.0,光稳定剂+固态电池+二元醇项目
2026-08-03,涨停池,000533.SZ,顺钠股份,11.45,9.9904,16.4734,1,10:07:09,10:07:09,,568098990.0,7842132500.0,干式变压器+数据中心+核电+控制权变更预期
2026-08-03,涨停池,002361.SZ,神剑股份,10.09,10.0327,6.5977,1,10:05:36,10:05:36,,316317470.0,8163001600.0,商业航天+北斗导航+聚酯树脂+芜湖国资
2026-08-03,涨停池,603778.SH,国晟科技,9.94,9.9558,7.2077,1,10:04:34,10:04:07,1,235082990.0,6390000000.0,光伏电池组件+虚拟电厂+双主业
2026-08-03,涨停池,000815.SZ,美利云,16.7,10.0132,13.0553,2,10:03:27,09:33:51,7,168310030.0,11610892700.0,算力租赁+东数西算+央企
2026-08-03,涨停池,603337.SH,杰克科技,47.42,9.9977,2.1711,2,10:00:13,10:00:13,,46258589.0,22146553000.0,人形机器人+AI数字成套+缝制机械龙头
2026-08-03,涨停池,000037.SZ,深南电A,10.08,10.0437,10.6136,1,09:58:00,09:58:00,,205637720.0,3416194200.0,电力+中报扭亏+综合能源服务
2026-08-03,涨停池,600540.SH,新赛股份,3.83,10.0575,3.4756,1,09:56:25,09:55:55,1,54425066.0,2226673800.0,棉花全产业链+棉籽蛋白+国企改革+一季报增长
2026-08-03,涨停池,605488.SH,福莱新材,26.98,9.9878,4.1674,1,09:56:00,09:31:12,4,55295510.0,7445889000.0,人形机器人+电子皮肤+涂布材料龙头
2026-08-03,涨停池,002879.SZ,长缆科技,17.88,10.0308,17.7526,1,09:53:36,09:53:36,,335902620.0,2452045700.0,回购增持+液冷散热+电缆附件
2026-08-03,涨停池,600468.SH,百利电气,6.22,10.0885,4.4649,1,09:50:33,09:49:03,1,197562110.0,6765713700.0,可控核聚变+超导+电网设备+天津国资
2026-08-03,涨停池,002176.SZ,江特电机,9.03,9.9878,3.5082,1,09:50:33,09:50:33,,505137750.0,15348838000.0,机器人+锂矿+回购注销
2026-08-03,涨停池,603682.SH,锦和商管,10.56,10.0,7.0486,2,09:49:27,09:31:15,5,54558240.0,4989600000.0,城市更新+出租率修复+轻资产运营
2026-08-03,涨停池,001208.SZ,华菱线缆,14.66,9.9775,7.8368,1,09:47:45,09:44:18,1,210022090.0,4672635400.0,商业航天+并购重组+机器人+湖南国资
